,director_name,actor_1_name,actor_2_name,actor_3_name,genres,movie_title,comb
509,Kunihiko Yuyama,Veronica Taylor,Eric Stuart,Lisa Ortiz,Action Adventure Animation Family Fantasy Sci-Fi,pokÃÂ©mon 3: the movie,Veronica Taylor Eric Stuart Lisa Ortiz Kunihiko Yuyama Action Adventure Animation Family Fantasy Sci-Fi
510,Patrick Read Johnson,Ariana Richards,Royal Dano,Tonya Lee Williams,Adventure Comedy Sci-Fi,spaced invaders,Ariana Richards Royal Dano Tonya Lee Williams Patrick Read Johnson Adventure Comedy Sci-Fi
511,Don Coscarelli,Angus Scrimm,A. Michael Baldwin,James Le Gros,Action Fantasy Horror Sci-Fi Thriller,phantasm ii,Angus Scrimm A. Michael Baldwin James Le Gros Don Coscarelli Action Fantasy Horror Sci-Fi Thriller
512,unknown,Craig T. Nelson,Colm Feore,Megalyn Echikunwoke,Horror Sci-Fi Thriller,creatureÃÂ            ,Craig T. Nelson Colm Feore Megalyn Echikunwoke unknown Horror Sci-Fi Thriller
513,unknown,Danny Pino,Megan Hilty,Zach Grenier,Comedy Drama Horror Sci-Fi Thriller,braindeadÃÂ            ,Danny Pino Megan Hilty Zach Grenier unknown Comedy Drama Horror Sci-Fi Thriller
514,Xavier Gens,Michael Biehn,Lauren German,Rosanna Arquette,Drama Sci-Fi Thriller,the divide,Michael Biehn Lauren German Rosanna Arquette Xavier Gens Drama Sci-Fi Thriller
515,Leon Ford,Maeve Dermody,Patrick Brammall,Kelly Paterniti,Comedy Drama Romance Sci-Fi,griff the invisible,Maeve Dermody Patrick Brammall Kelly Paterniti Leon Ford Comedy Drama Romance Sci-Fi
516,ThorbjÃÂ¸rn Christoffersen,Iben Hjejle,Frank Hvam,Casper Christensen,Action Adventure Animation Comedy Sci-Fi,journey to saturn,Iben Hjejle Frank Hvam Casper Christensen ThorbjÃÂ¸rn Christoffersen Action Adventure Animation Comedy Sci-Fi
517,Rand Ravich,Johnny Depp,Charlize Theron,Clea DuVall,Drama Sci-Fi Thriller,the astronaut's wife,Johnny Depp Charlize Theron Clea DuVall Rand Ravich Drama Sci-Fi Thriller
518,Nacho Vigalondo,Karra Elejalde,Nacho Vigalondo,BÃÂ¡rbara Goenaga,Horror Mystery Sci-Fi Thriller,timecrimes,Karra Elejalde Nacho Vigalondo BÃÂ¡rbara Goenaga Nacho Vigalondo Horror Mystery Sci-Fi Thriller
519,Tommy Lee Wallace,Tom Atkins,Dan O'Herlihy,Nancy Kyes,Horror Mystery Sci-Fi,halloween iii: season of the witch,Tom Atkins Dan O'Herlihy Nancy Kyes Tommy Lee Wallace Horror Mystery Sci-Fi
520,Don Taylor,Roddy McDowall,M. Emmet Walsh,Sal Mineo,Action Sci-Fi,escape from the planet of the apes,Roddy McDowall M. Emmet Walsh Sal Mineo Don Taylor Action Sci-Fi
521,Jake Schreier,Frank Langella,Joshua Ormond,Ana Gasteyer,Comedy Crime Drama Sci-Fi,robot & frank,Frank Langella Joshua Ormond Ana Gasteyer Jake Schreier Comedy Crime Drama Sci-Fi
522,Alex Rivera,Leonor Varela,Jacob Vargas,Tenoch Huerta,Drama Romance Sci-Fi Thriller,sleep dealer,Leonor Varela Jacob Vargas Tenoch Huerta Alex Rivera Drama Romance Sci-Fi Thriller
523,Mike Judge,Anthony 'Citric' Campos,Patrick Fischler,David Herman,Adventure Comedy Sci-Fi,idiocracy,Anthony 'Citric' Campos Patrick Fischler David Herman Mike Judge Adventure Comedy Sci-Fi
524,Dominic Burns,Julian Glover,Sean Pertwee,Bianca Brigitte VanDamme,Comedy Sci-Fi,alien uprising,Julian Glover Sean Pertwee Bianca Brigitte VanDamme Dominic Burns Comedy Sci-Fi
525,Neil Mcenery-West,Walter Hendrix III,Michael Chapman,Louise Brealey,Horror Sci-Fi Thriller,containment,Walter Hendrix III Michael Chapman Louise Brealey Neil Mcenery-West Horror Sci-Fi Thriller
526,Michael Herz,Phoebe Legere,Jessica Dublin,Lisa Gaye,Action Comedy Horror Sci-Fi,the toxic avenger part ii,Phoebe Legere Jessica Dublin Lisa Gaye Michael Herz Action Comedy Horror Sci-Fi
527,Woody Allen,Woody Allen,John Beck,Mews Small,Comedy Sci-Fi,sleeper,Woody Allen John Beck Mews Small Woody Allen Comedy Sci-Fi
528,George Miller,Vernon Wells,Bruce Spence,Kjell Nilsson,Action Adventure Sci-Fi Thriller,mad max 2: the road warrior,Vernon Wells Bruce Spence Kjell Nilsson George Miller Action Adventure Sci-Fi Thriller
529,Lance Mungia,Jeffrey Falcon,Stephane Gauger,Kim De Angelo,Action Adventure Comedy Drama Music Sci-Fi,six-string samurai,Jeffrey Falcon Stephane Gauger Kim De Angelo Lance Mungia Action Adventure Comedy Drama Music Sci-Fi
530,unknown,Joe Morton,Colin Ferguson,Salli Richardson-Whitfield,Comedy Drama Sci-Fi,eurekaÃÂ            ,Joe Morton Colin Ferguson Salli Richardson-Whitfield unknown Comedy Drama Sci-Fi
531,Brian Yuzna,Melinda Clarke,Kent McCord,Sarah Douglas,Horror Romance Sci-Fi,return of the living dead iii,Melinda Clarke Kent McCord Sarah Douglas Brian Yuzna Horror Romance Sci-Fi
532,Aaron Hann,Jordi Vilasuso,Michael McLafferty,Kaiwi Lyman-Mersereau,Drama Horror Mystery Sci-Fi Thriller,circle,Jordi Vilasuso Michael McLafferty Kaiwi Lyman-Mersereau Aaron Hann Drama Horror Mystery Sci-Fi Thriller
533,Paul Bunnell,Kate Maberly,Kevin McCarthy,Paul Williams,Comedy Fantasy Musical Sci-Fi,the ghastly love of johnny x,Kate Maberly Kevin McCarthy Paul Williams Paul Bunnell Comedy Fantasy Musical Sci-Fi
534,J. Lee Thompson,Roddy McDowall,Paul Williams,Claude Akins,Action Sci-Fi,battle for the planet of the apes,Roddy McDowall Paul Williams Claude Akins J. Lee Thompson Action Sci-Fi
535,W.D. Hogan,Tom Everett Scott,Keenan Tracey,Nicholas Carella,Action Sci-Fi,independence daysaster,Tom Everett Scott Keenan Tracey Nicholas Carella W.D. Hogan Action Sci-Fi
536,J. Lee Thompson,Roddy McDowall,Gordon Jump,John Randolph,Action Sci-Fi,conquest of the planet of the apes,Roddy McDowall Gordon Jump John Randolph J. Lee Thompson Action Sci-Fi
537,Alex Cox,Del Zamora,Tracey Walter,Miguel Sandoval,Comedy Crime Sci-Fi Thriller,repo man,Del Zamora Tracey Walter Miguel Sandoval Alex Cox Comedy Crime Sci-Fi Thriller
538,David Winning,Ashanti,Amber Marshall,John DeSantis,Sci-Fi,mutant world,Ashanti Amber Marshall John DeSantis David Winning Sci-Fi
539,unknown,James Morrison,Tucker Smallwood,Kristen Cloke,Drama Sci-Fi,space: above and beyondÃÂ            ,James Morrison Tucker Smallwood Kristen Cloke unknown Drama Sci-Fi
540,Paul Donovan,Maury Chaykin,Lenore Zann,Tim Choate,Action Sci-Fi,def-con 4,Maury Chaykin Lenore Zann Tim Choate Paul Donovan Action Sci-Fi
541,Douglas Cheek,Daniel Stern,John Heard,Sam McMurray,Horror Sci-Fi,c.h.u.d.,Daniel Stern John Heard Sam McMurray Douglas Cheek Horror Sci-Fi
542,Scott Derrickson,Keanu Reeves,Jon Hamm,Juan Riedinger,Drama Sci-Fi Thriller,the day the earth stood still,Keanu Reeves Jon Hamm Juan Riedinger Scott Derrickson Drama Sci-Fi Thriller
543,Panos Cosmatos,Chris Gauthier,Marilyn Norry,Eva Bourne,Sci-Fi Thriller,beyond the black rainbow,Chris Gauthier Marilyn Norry Eva Bourne Panos Cosmatos Sci-Fi Thriller
544,Matthew R. Anderson,Johnny Pacar,Vernon Wells,Matthew R. Anderson,Action Horror Sci-Fi,the dead undead,Johnny Pacar Vernon Wells Matthew R. Anderson Matthew R. Anderson Action Horror Sci-Fi
545,Douglas Trumbull,Bruce Dern,Ron Rifkin,Jesse Vint,Drama Sci-Fi,silent running,Bruce Dern Ron Rifkin Jesse Vint Douglas Trumbull Drama Sci-Fi
546,Bradley Parker,Jesse McCartney,Ingrid BolsÃÂ¸ Berdal,Jonathan Sadowski,Horror Mystery Sci-Fi Thriller,chernobyl diaries,Jesse McCartney Ingrid BolsÃÂ¸ Berdal Jonathan Sadowski Bradley Parker Horror Mystery Sci-Fi Thriller
547,Takao Okawara,Hiroshi Abe,Naomi Nishida,Sakae Kimura,Action Adventure Drama Sci-Fi Thriller,godzilla 2000,Hiroshi Abe Naomi Nishida Sakae Kimura Takao Okawara Action Adventure Drama Sci-Fi Thriller
548,Trey Parker,Trey Parker,Dian Bachar,Matt Stone,Comedy Sci-Fi,orgazmo,Trey Parker Dian Bachar Matt Stone Trey Parker Comedy Sci-Fi
549,Mike Cahill,Steven Yeun,Cara Seymour,Venida Evans,Drama Romance Sci-Fi,i origins,Steven Yeun Cara Seymour Venida Evans Mike Cahill Drama Romance Sci-Fi
550,Craig Mazin,Judy Greer,James Gunn,Jamie Kennedy,Action Comedy Fantasy Sci-Fi,the specials,Judy Greer James Gunn Jamie Kennedy Craig Mazin Action Comedy Fantasy Sci-Fi
551,Benjamin Dickinson,Nora Zehetner,Alexia Rasmussen,Meredith Hagner,Drama Sci-Fi,creative control,Nora Zehetner Alexia Rasmussen Meredith Hagner Benjamin Dickinson Drama Sci-Fi
552,Hal Haberman,Michael Rapaport,Paul Blackthorne,Ian Bohen,Comedy Drama Sci-Fi,special,Michael Rapaport Paul Blackthorne Ian Bohen Hal Haberman Comedy Drama Sci-Fi
553,A. Raven Cruz,Scott Levy,Vanilla Ice,Jennifer Sky,Action Adventure Comedy Fantasy Sci-Fi,the helix... loaded,Scott Levy Vanilla Ice Jennifer Sky A. Raven Cruz Action Adventure Comedy Fantasy Sci-Fi
554,Kevin Hamedani,Russell Hodgkinson,Janette Armand,Kevin Hamedani,Comedy Horror Sci-Fi,zmd: zombies of mass destruction,Russell Hodgkinson Janette Armand Kevin Hamedani Kevin Hamedani Comedy Horror Sci-Fi
555,Jeffrey St. Jules,Boyd Banks,Chloe Rose,Kristian Bruun,Drama Musical Sci-Fi,bang bang baby,Boyd Banks Chloe Rose Kristian Bruun Jeffrey St. Jules Drama Musical Sci-Fi
556,Ralph Nelson,Cliff Robertson,Dick Van Patten,Claire Bloom,Drama Romance Sci-Fi,charly,Cliff Robertson Dick Van Patten Claire Bloom Ralph Nelson Drama Romance Sci-Fi
557,Rich Christiano,Gavin MacLeod,D. David Morin,Hal Linden,Drama Fantasy Sci-Fi,time changer,Gavin MacLeod D. David Morin Hal Linden Rich Christiano Drama Fantasy Sci-Fi
558,Nick Love,Eddie Griffin,Christopher Berry,Michelle Tabora,Action Comedy Drama Sci-Fi,american hero,Eddie Griffin Christopher Berry Michelle Tabora Nick Love Action Comedy Drama Sci-Fi
559,Clark Baker,Taylor Pigeon,Alan Pietruszewski,Whit Spurgeon,Horror Sci-Fi Short Thriller,vessel,Taylor Pigeon Alan Pietruszewski Whit Spurgeon Clark Baker Horror Sci-Fi Short Thriller
560,Matt Maiellaro,Tina Fey,Fred Armisen,Chris Kattan,Action Adventure Animation Comedy Fantasy Sci-Fi,aqua teen hunger force colon movie film for theaters,Tina Fey Fred Armisen Chris Kattan Matt Maiellaro Action Adventure Animation Comedy Fantasy Sci-Fi
561,Joseph Kosinski,Peter Dinklage,Lauren Cohan,Erick Avari,Action Adventure Fantasy Sci-Fi,destiny,Peter Dinklage Lauren Cohan Erick Avari Joseph Kosinski Action Adventure Fantasy Sci-Fi
562,John 'Bud' Cardos,Woody Strode,Hoke Howell,Tiffany Bolling,Horror Sci-Fi,kingdom of the spiders,Woody Strode Hoke Howell Tiffany Bolling John 'Bud' Cardos Horror Sci-Fi
563,Tim Johnson,Jim Parsons,Matt Jones,April Winchell,Adventure Animation Comedy Family Fantasy Sci-Fi,home,Jim Parsons Matt Jones April Winchell Tim Johnson Adventure Animation Comedy Family Fantasy Sci-Fi
564,Gareth Edwards,Scoot McNairy,Whitney Able,Ricky Catter,Drama Sci-Fi Thriller,monsters,Scoot McNairy Whitney Able Ricky Catter Gareth Edwards Drama Sci-Fi Thriller
565,Michael Herz,Patrick Kilpatrick,Mark Torgl,Pat Ryan,Action Comedy Horror Sci-Fi,the toxic avenger,Patrick Kilpatrick Mark Torgl Pat Ryan Michael Herz Action Comedy Horror Sci-Fi
566,unknown,Sendhil Ramamurthy,Masi Oka,Greg Grunberg,Drama Fantasy Sci-Fi Thriller,heroesÃÂ            ,Sendhil Ramamurthy Masi Oka Greg Grunberg unknown Drama Fantasy Sci-Fi Thriller
567,unknown,Billy Burke,Tracy Spiridakos,David Lyons,Action Adventure Drama Sci-Fi,revolutionÃÂ            ,Billy Burke Tracy Spiridakos David Lyons unknown Action Adventure Drama Sci-Fi
568,Chad Kapper,Tom E. Nicholson,Natalie Welch,Christian Kapper,Family Sci-Fi,rotor dr1,Tom E. Nicholson Natalie Welch Christian Kapper Chad Kapper Family Sci-Fi
569,Paul Bartel,Sylvester Stallone,David Carradine,Martin Kove,Action Comedy Sci-Fi Sport,death race 2000,Sylvester Stallone David Carradine Martin Kove Paul Bartel Action Comedy Sci-Fi Sport
570,Vincenzo Natali,David Hewlett,Julian Richings,Nicole de Boer,Mystery Sci-Fi Thriller,cube,David Hewlett Julian Richings Nicole de Boer Vincenzo Natali Mystery Sci-Fi Thriller
571,Bill Plympton,Charis Michelsen,Bill Martone,Richard Spore,Animation Comedy Drama Fantasy Sci-Fi,i married a strange person!,Charis Michelsen Bill Martone Richard Spore Bill Plympton Animation Comedy Drama Fantasy Sci-Fi
572,Hilary Brougher,James Urbaniak,Samantha Buck,Terumi Matthews,Sci-Fi,the sticky fingers of time,James Urbaniak Samantha Buck Terumi Matthews Hilary Brougher Sci-Fi
573,Jamin Winans,Eme Ikwuakor,Marty Lindsey,Jessica Duffy,Action Drama Fantasy Sci-Fi,ink,Eme Ikwuakor Marty Lindsey Jessica Duffy Jamin Winans Action Drama Fantasy Sci-Fi
574,EugÃÂ¨ne LouriÃÂ©,Kenneth Tobey,Cecil Kellaway,Ross Elliott,Adventure Horror Sci-Fi,"the beast from 20,000 fathoms",Kenneth Tobey Cecil Kellaway Ross Elliott EugÃÂ¨ne LouriÃÂ© Adventure Horror Sci-Fi
575,Richard Fleischer,James Mason,Robert J. Wilke,Paul Lukas,Adventure Drama Family Fantasy Sci-Fi,"20,000 leagues under the sea",James Mason Robert J. Wilke Paul Lukas Richard Fleischer Adventure Drama Family Fantasy Sci-Fi
576,George Miller,Hugh Keays-Byrne,Steve Bisley,Joanne Samuel,Action Adventure Sci-Fi Thriller,mad max,Hugh Keays-Byrne Steve Bisley Joanne Samuel George Miller Action Adventure Sci-Fi Thriller
577,Eric Valette,Melanie Papalia,Ryan Kennedy,John Reardon,Horror Sci-Fi Thriller,super hybrid,Melanie Papalia Ryan Kennedy John Reardon Eric Valette Horror Sci-Fi Thriller
578,Richard Schenkman,William Katt,John Billingsley,David Lee Smith,Drama Romance Sci-Fi,the man from earth,William Katt John Billingsley David Lee Smith Richard Schenkman Drama Romance Sci-Fi
579,James Kerwin,John Newton,Chase Masterson,H.M. Wynant,Drama Music Mystery Romance Sci-Fi,yesterday was a lie,John Newton Chase Masterson H.M. Wynant James Kerwin Drama Music Mystery Romance Sci-Fi
580,Rania Attieh,Paul Hickert,Robin Bartlett,Rebecca Dayan,Drama Sci-Fi Thriller,h.,Paul Hickert Robin Bartlett Rebecca Dayan Rania Attieh Drama Sci-Fi Thriller
581,Mike Cahill,Robin Lord Taylor,William Mapother,Flint Beverage,Drama Romance Sci-Fi,another earth,Robin Lord Taylor William Mapother Flint Beverage Mike Cahill Drama Romance Sci-Fi
582,Zal Batmanglij,Christopher Denham,James Urbaniak,Constance Wu,Drama Mystery Sci-Fi Thriller,sound of my voice,Christopher Denham James Urbaniak Constance Wu Zal Batmanglij Drama Mystery Sci-Fi Thriller
583,David Lynch,Hal Landon Jr.,Jack Nance,Charlotte Stewart,Fantasy Horror Sci-Fi,eraserhead,Hal Landon Jr. Jack Nance Charlotte Stewart David Lynch Fantasy Horror Sci-Fi
584,Larry Blamire,Fay Masterson,Brian Howe,Larry Blamire,Comedy Horror Sci-Fi,the lost skeleton of cadavra,Fay Masterson Brian Howe Larry Blamire Larry Blamire Comedy Horror Sci-Fi
585,Patrick Ryan Sims,Claire Gordon-Harper,Hugh Mun,Johnathan Hurley,Action Drama Sci-Fi Thriller,echo dr.,Claire Gordon-Harper Hugh Mun Johnathan Hurley Patrick Ryan Sims Action Drama Sci-Fi Thriller
586,Brett Piper,Michelle Simone Miller,Steve Diasparra,A.J. DeLucia,Action Sci-Fi Thriller,queen crab,Michelle Simone Miller Steve Diasparra A.J. DeLucia Brett Piper Action Sci-Fi Thriller
587,Joseph Green,Virginia Leith,Jason Evers,Bruce Kerr,Horror Sci-Fi,the brain that wouldn't die,Virginia Leith Jason Evers Bruce Kerr Joseph Green Horror Sci-Fi
588,William Eubank,Lin Shaye,Olivia Cooke,Beau Knapp,Sci-Fi Thriller,the signal,Lin Shaye Olivia Cooke Beau Knapp William Eubank Sci-Fi Thriller
589,Kirk Loudon,Barry Corbin,Johnny Walter,Shiree Nelson,Drama Sci-Fi Thriller,dawn of the crescent moon,Barry Corbin Johnny Walter Shiree Nelson Kirk Loudon Drama Sci-Fi Thriller
590,Jason Trost,Sean Whalen,Jason Trost,Nick Principe,Sci-Fi Thriller,all superheroes must die,Sean Whalen Jason Trost Nick Principe Jason Trost Sci-Fi Thriller
591,Shane Carruth,Shane Carruth,David Sullivan,Casey Gooden,Drama Sci-Fi Thriller,primer,Shane Carruth David Sullivan Casey Gooden Shane Carruth Drama Sci-Fi Thriller
592,Zack Snyder,Ben Affleck,Henry Cavill,Gal Gadot,Action Adventure Fantasy Sci-Fi,justice league,Ben Affleck Henry Cavill Gal Gadot Zack Snyder Action Adventure Fantasy Sci-Fi
593,Taika Waititi,Chris Hemsworth,Tom Hiddleston,Cate Blanchett,Action Adventure Fantasy Sci-Fi,thor: ragnarok,Chris Hemsworth Tom Hiddleston Cate Blanchett Taika Waititi Action Adventure Fantasy Sci-Fi
594,James Gunn,Chris Pratt,Zoe Saldana,Dave Bautista,Action Adventure Comedy Sci-Fi,guardians of the galaxy vol. 2,Chris Pratt Zoe Saldana Dave Bautista James Gunn Action Adventure Comedy Sci-Fi
595,Sarik Andreasyan,Anton Pampushnyy,Sanzhar Madiyev,Sebastien Sisak,Action Fantasy Sci-Fi,guardians,Anton Pampushnyy Sanzhar Madiyev Sebastien Sisak Sarik Andreasyan Action Fantasy Sci-Fi
596,James Ponsoldt,Emma Watson,Tom Hanks,John Boyega,Drama Thriller Sci-Fi,the circle,Emma Watson Tom Hanks John Boyega James Ponsoldt Drama Thriller Sci-Fi
597,Aaron Leong,Sean O'Donnell,Alexandria DeBerry,Gary Busey,Comedy Drama Family Fantasy Romance Sci-Fi,mamaboy,Sean O'Donnell Alexandria DeBerry Gary Busey Aaron Leong Comedy Drama Family Fantasy Romance Sci-Fi
598,Nacho Vigalondo,Anne Hathaway,Jason Sudeikis,Tim Blake Nelson,Action Comedy Drama Fantasy Sci-Fi,colossal,Anne Hathaway Jason Sudeikis Tim Blake Nelson Nacho Vigalondo Action Comedy Drama Fantasy Sci-Fi
599,Alex Helfrecht JÃÂ¶rg Tittel,Agyness Deyn,Jonathan Pryce,Fiona Shaw,Drama Sci-Fi,the white king,Agyness Deyn Jonathan Pryce Fiona Shaw Alex Helfrecht JÃÂ¶rg Tittel Drama Sci-Fi
600,Peter Chelsom,Asa Butterfield,Britt Robertson,Carla Gugino,Romance Adventure Sci-Fi Drama,the space between us,Asa Butterfield Britt Robertson Carla Gugino Peter Chelsom Romance Adventure Sci-Fi Drama
601,Gore Verbinski,Dane DeHaan,Jason Isaacs,Mia Goth,Mystery Thriller Horror Sci-Fi,a cure for wellness,Dane DeHaan Jason Isaacs Mia Goth Gore Verbinski Mystery Thriller Horror Sci-Fi
602,G.J. Echternkamp,Manu Bennett,Malcolm McDowell,Marci Miller,Action Comedy Sci-Fi,death race 2050,Manu Bennett Malcolm McDowell Marci Miller G.J. Echternkamp Action Comedy Sci-Fi
603,James Mangold,Hugh Jackman,Patrick Stewart,Dafne Keen,Action Drama Sci-Fi,logan,Hugh Jackman Patrick Stewart Dafne Keen James Mangold Action Drama Sci-Fi
604,Shane Abbess,Kellan Lutz,Daniel MacPherson,Isabel Lucas,Sci-Fi,science fiction volume one: the osiris child,Kellan Lutz Daniel MacPherson Isabel Lucas Shane Abbess Sci-Fi
605,Jay Oliva,Matt Ryan,Jason O'Mara,Camilla Luddington,Action Animation Fantasy Sci-Fi Thriller,justice league dark,Matt Ryan Jason O'Mara Camilla Luddington Jay Oliva Action Animation Fantasy Sci-Fi Thriller
606,Adam Randall,Bill Milner,Maisie Williams,Rory Kinnear,Action Crime Sci-Fi Thriller,iboy,Bill Milner Maisie Williams Rory Kinnear Adam Randall Action Crime Sci-Fi Thriller
607,Rupert Sanders,Scarlett Johansson,Michael Pitt,Pilou AsbÃÂ¦k,Action Sci-Fi Thriller,ghost in the shell,Scarlett Johansson Michael Pitt Pilou AsbÃÂ¦k Rupert Sanders Action Sci-Fi Thriller
608,Fyodor Bondarchuk,Rinal Mukhametov,Sergey Garmash,Oleg Menshikov,Drama Romance Sci-Fi,attraction,Rinal Mukhametov Sergey Garmash Oleg Menshikov Fyodor Bondarchuk Drama Romance Sci-Fi
609,Ben Browder,Gina Gershon,Sean Astin,Sammi Hanratty,Mystery Comedy Thriller Sci-Fi Fantasy,bad kids of crestview academy,Gina Gershon Sean Astin Sammi Hanratty Ben Browder Mystery Comedy Thriller Sci-Fi Fantasy
610,Vladimir Besedin,Aleksandr Gorbatov,Ivan Fominov,Anton Kuznetsov,Action Adventure Sci-Fi Drama,major grom,Aleksandr Gorbatov Ivan Fominov Anton Kuznetsov Vladimir Besedin Action Adventure Sci-Fi Drama
611,Daniel Espinosa,Jake Gyllenhaal,Rebecca Ferguson,Ryan Reynolds,Horror Sci-Fi Thriller,life,Jake Gyllenhaal Rebecca Ferguson Ryan Reynolds Daniel Espinosa Horror Sci-Fi Thriller
612,J.D. Dillard,Jacob Latimore,Seychelle Gabriel,Sasheer Zamata,Drama Thriller Action Sci-Fi,sleight,Jacob Latimore Seychelle Gabriel Sasheer Zamata J.D. Dillard Drama Thriller Action Sci-Fi
613,Dean Israelite,Dacre Montgomery,Naomi Scott,RJ Cyler,Action Adventure Sci-Fi,power rangers,Dacre Montgomery Naomi Scott RJ Cyler Dean Israelite Action Adventure Sci-Fi
614,Ridley Scott,Michael Fassbender,Katherine Waterston,Billy Crudup,Horror Sci-Fi Thriller,alien: covenant,Michael Fassbender Katherine Waterston Billy Crudup Ridley Scott Horror Sci-Fi Thriller
615,Geoffrey Orthwein Andrew Sullivan,Maika Monroe,Matt O'Leary,Arnar JÃ³nsson,Drama Sci-Fi Thriller,bokeh,Maika Monroe Matt O'Leary Arnar JÃ³nsson Geoffrey Orthwein Andrew Sullivan Drama Sci-Fi Thriller
616,Simon Amstell,Simon Amstell,Linda Bassett,Martin Freeman,Sci-Fi Comedy Documentary,carnage: swallowing the past,Simon Amstell Linda Bassett Martin Freeman Simon Amstell Sci-Fi Comedy Documentary
617,Charlie McDowell,Jason Segel,Rooney Mara,Robert Redford,Drama Romance Sci-Fi Thriller,the discovery,Jason Segel Rooney Mara Robert Redford Charlie McDowell Drama Romance Sci-Fi Thriller
618,Sam Liu,Stuart Allan,Jake T. Austin,Taissa Farmiga,Sci-Fi Animation Action,teen titans: the judas contract,Stuart Allan Jake T. Austin Taissa Farmiga Sam Liu Sci-Fi Animation Action
619,Aaron Woodley,Jessica Biel,Hilary Swank,Susan Sarandon,Adventure Animation Comedy Family Sci-Fi,spark: a space tail,Jessica Biel Hilary Swank Susan Sarandon Aaron Woodley Adventure Animation Comedy Family Sci-Fi
620,Ian Truitner,Sunny Mabrey,Lance Broadway,T.J. Hoban,Sci-Fi,teleios,Sunny Mabrey Lance Broadway T.J. Hoban Ian Truitner Sci-Fi
621,Takanori Tsujimoto,Kevin Dorman,Matthew Mercer,Erin Cahill,Action Adventure Animation Horror Mystery Sci-Fi,resident evil: vendetta,Kevin Dorman Matthew Mercer Erin Cahill Takanori Tsujimoto Action Adventure Animation Horror Mystery Sci-Fi
622,Justin Barber,Florence Hartigan,Jeanine Jackson,Chelsea Lopez,Horror Mystery Sci-Fi,phoenix forgotten,Florence Hartigan Jeanine Jackson Chelsea Lopez Justin Barber Horror Mystery Sci-Fi
623,Vincent J. Guastini Michael McQuown,Cortney Palm,David Hull,Emilia Zoryan,Horror Sci-Fi Thriller,the dark tapes,Cortney Palm David Hull Emilia Zoryan Vincent J. Guastini Michael McQuown Horror Sci-Fi Thriller
624,Liam O'Donnell,Frank Grillo,Bojana Novakovic,Iko Uwais,Action Sci-Fi,beyond skyline,Frank Grillo Bojana Novakovic Iko Uwais Liam O'Donnell Action Sci-Fi
625,Robert Dyke,Sarah Butler,Damon Dayoub,Charles Shaughnessy,Action Sci-Fi Adventure,moontrap: target earth,Sarah Butler Damon Dayoub Charles Shaughnessy Robert Dyke Action Sci-Fi Adventure
626,Grant Humphreys,Ronan Quarmby,Brad Richards,Barbara Harrison,Sci-Fi,taking earth,Ronan Quarmby Brad Richards Barbara Harrison Grant Humphreys Sci-Fi
627,Bong Joon-ho,Tilda Swinton,Paul Dano,Ahn Seo-hyun ,Adventure Drama Fantasy Sci-Fi,okja,Tilda Swinton Paul Dano Ahn Seo-hyun  Bong Joon-ho Adventure Drama Fantasy Sci-Fi
628,Kevin Macdonald,Richard Madden,Flora Spencer-Longhurst,Moshidi Motshegwa,TV Movie Drama Sci-Fi,oasis,Richard Madden Flora Spencer-Longhurst Moshidi Motshegwa Kevin Macdonald TV Movie Drama Sci-Fi
629,Amariah Olson Obin Olson,Jonathan Rhys Meyers,Cam Gigandet,Michael Biehn,Sci-Fi Action Thriller,the shadow effect,Jonathan Rhys Meyers Cam Gigandet Michael Biehn Amariah Olson Obin Olson Sci-Fi Action Thriller
630,Hiroyuki Seshita,Takahiro Sakurai,Kana Hanazawa,Sora Amamiya,Action Animation Drama Horror Sci-Fi,blame!,Takahiro Sakurai Kana Hanazawa Sora Amamiya Hiroyuki Seshita Action Animation Drama Horror Sci-Fi
631,Tim Smit,Dan Stevens,BÃ©rÃ©nice Marlohe,Charity Wakefield,Sci-Fi,kill switch,Dan Stevens BÃ©rÃ©nice Marlohe Charity Wakefield Tim Smit Sci-Fi
632,Ana Lily Amirpour,Suki Waterhouse,Jason Momoa,Jayda Fink,Thriller Romance Sci-Fi,the bad batch,Suki Waterhouse Jason Momoa Jayda Fink Ana Lily Amirpour Thriller Romance Sci-Fi
633,Matt Reeves,Andy Serkis,Woody Harrelson,Steve Zahn,Drama Sci-Fi War,war for the planet of the apes,Andy Serkis Woody Harrelson Steve Zahn Matt Reeves Drama Sci-Fi War
634,John Cameron Mitchell,Elle Fanning,Nicole Kidman,Ruth Wilson,Comedy Music Romance Sci-Fi,how to talk to girls at parties,Elle Fanning Nicole Kidman Ruth Wilson John Cameron Mitchell Comedy Music Romance Sci-Fi
635,Luc Besson,Dane DeHaan,Cara Delevingne,Clive Owen,Adventure Sci-Fi Action,valerian and the city of a thousand planets,Dane DeHaan Cara Delevingne Clive Owen Luc Besson Adventure Sci-Fi Action
636,Mathieu Ratthe,Alex C. Nachi,Mathieu Ratthe,Victor Andres Turgeon-Trelles,Horror Sci-Fi Action,the gracefield incident,Alex C. Nachi Mathieu Ratthe Victor Andres Turgeon-Trelles Mathieu Ratthe Horror Sci-Fi Action
637,Kim Joon-Sung,Go Soo,Sol Kyung-gu,Park Yoo-chun,Sci-Fi Thriller,lucid dream,Go Soo Sol Kyung-gu Park Yoo-chun Kim Joon-Sung Sci-Fi Thriller
