,director_name,actor_1_name,actor_2_name,actor_3_name,genres,movie_title,comb
415,Adam Shankman,Adam Sandler,Carmen Electra,Kathryn Joosten,Comedy Family Fantasy Romance,bedtime stories,Adam Sandler Carmen Electra Kathryn Joosten Adam Shankman Comedy Family Fantasy Romance
417,Dennis Dugan,Adam Sandler,Bailee Madison,Kevin Nealon,Comedy Romance,just go with it,Adam Sandler Bailee Madison Kevin Nealon Dennis Dugan Comedy Romance
423,Les Mayfield,Robin Williams,Jodi Benson,Sam Lloyd,Comedy Family Sci-Fi,flubber,Robin Williams Jodi Benson Sam Lloyd Les Mayfield Comedy Family Sci-Fi
425,Joe Pytka,Bill Murray,Wayne Knight,Michael Jordan,Adventure Animation Comedy Family Fantasy Sci-Fi Sport,space jam,Bill Murray Wayne Knight Michael Jordan Joe Pytka Adventure Animation Comedy Family Fantasy Sci-Fi Sport
426,Shawn Levy,Roger Rees,Henry Czerny,William Abadie,Adventure Comedy Crime Family Mystery,the pink panther,Roger Rees Henry Czerny William Abadie Shawn Levy Adventure Comedy Crime Family Mystery
429,Ivan Reitman,Harrison Ford,Anne Heche,Amy Sedaris,Action Adventure Comedy Romance,six days seven nights,Harrison Ford Anne Heche Amy Sedaris Ivan Reitman Action Adventure Comedy Romance
430,Eric Brevig,Justin Timberlake,Tom Cavanagh,Josh Robert Thompson,Adventure Animation Comedy Family,yogi bear,Justin Timberlake Tom Cavanagh Josh Robert Thompson Eric Brevig Adventure Animation Comedy Family
432,Frank Coraci,Rosario Dawson,Leslie Bibb,Nicholas Turturro,Comedy Family Romance,zookeeper,Rosario Dawson Leslie Bibb Nicholas Turturro Frank Coraci Comedy Family Romance
436,Genndy Tartakovsky,Steve Buscemi,Adam Sandler,Fran Drescher,Animation Comedy Family Fantasy,hotel transylvania 2,Steve Buscemi Adam Sandler Fran Drescher Genndy Tartakovsky Animation Comedy Family Fantasy
437,unknown,Elizabeth Montgomery,Agnes Moorehead,Dick York,Comedy Family Fantasy,bewitchedÃÂ            ,Elizabeth Montgomery Agnes Moorehead Dick York unknown Comedy Family Fantasy
444,Steven Brill,Adam Sandler,Jon Lovitz,Michael McKean,Comedy Fantasy,little nicky,Adam Sandler Jon Lovitz Michael McKean Steven Brill Comedy Fantasy
445,Terry Gilliam,Matt Damon,Heath Ledger,Mackenzie Crook,Action Adventure Comedy Fantasy Thriller,the brothers grimm,Matt Damon Heath Ledger Mackenzie Crook Terry Gilliam Action Adventure Comedy Fantasy Thriller
446,Tim Burton,Natalie Portman,Martin Short,Lukas Haas,Action Comedy Sci-Fi,mars attacks!,Natalie Portman Martin Short Lukas Haas Tim Burton Action Comedy Sci-Fi
454,Joe Dante,Brendan Fraser,Jenna Elfman,Heather Locklear,Adventure Animation Comedy Family Fantasy Sci-Fi,looney tunes: back in action,Brendan Fraser Jenna Elfman Heather Locklear Joe Dante Adventure Animation Comedy Family Fantasy Sci-Fi
458,George Miller,Adam Goldberg,Elizabeth Daily,Glenne Headly,Adventure Comedy Drama Family Fantasy,babe: pig in the city,Adam Goldberg Elizabeth Daily Glenne Headly George Miller Adventure Comedy Drama Family Fantasy
468,Brad Peyton,Josh Hutcherson,Dwayne Johnson,Kristin Davis,Action Adventure Comedy Family Fantasy Sci-Fi,journey 2: the mysterious island,Josh Hutcherson Dwayne Johnson Kristin Davis Brad Peyton Action Adventure Comedy Family Fantasy Sci-Fi
469,Cody Cameron,Will Forte,Khamani Griffin,Melissa Sturm,Animation Comedy Family Fantasy Sci-Fi,cloudy with a chance of meatballs 2,Will Forte Khamani Griffin Melissa Sturm Cody Cameron Animation Comedy Family Fantasy Sci-Fi
472,Dennis Dugan,Al Pacino,Adam Sandler,Tim Meadows,Comedy,jack and jill,Al Pacino Adam Sandler Tim Meadows Dennis Dugan Comedy
476,Des McAnuff,Robert De Niro,Janeane Garofalo,Jonathan Winters,Adventure Animation Comedy Family Fantasy,the adventures of rocky & bullwinkle,Robert De Niro Janeane Garofalo Jonathan Winters Des McAnuff Adventure Animation Comedy Family Fantasy
477,Yarrow Cheney,Steve Coogan,Eric Stonestreet,Albert Brooks,Animation Comedy Family,the secret life of pets,Steve Coogan Eric Stonestreet Albert Brooks Yarrow Cheney Animation Comedy Family
479,Pierre Coffin,Steve Carell,Miranda Cosgrove,Steve Coogan,Animation Comedy Family Sci-Fi,despicable me 2,Steve Carell Miranda Cosgrove Steve Coogan Pierre Coffin Animation Comedy Family Sci-Fi
482,Eric Darnell,Jada Pinkett Smith,Cedric the Entertainer,Andy Richter,Adventure Animation Comedy Family,madagascar,Jada Pinkett Smith Cedric the Entertainer Andy Richter Eric Darnell Adventure Animation Comedy Family
487,Carlos Saldanha,Denis Leary,Ray Romano,Jay Leno,Action Adventure Animation Comedy Family Fantasy,ice age: the meltdown,Denis Leary Ray Romano Jay Leno Carlos Saldanha Action Adventure Animation Comedy Family Fantasy
488,Peter Segal,Adam Sandler,Peter Dante,Allen Covert,Comedy Romance,50 first dates,Adam Sandler Peter Dante Allen Covert Peter Segal Comedy Romance
489,Adam Shankman,Jerry Stiller,Elijah Kelley,Paul Dooley,Comedy Drama Family Music Musical Romance,hairspray,Jerry Stiller Elijah Kelley Paul Dooley Adam Shankman Comedy Drama Family Music Musical Romance
491,David Kellogg,Matthew Broderick,Rene Auberjonois,Rupert Everett,Action Adventure Comedy Family Sci-Fi,inspector gadget,Matthew Broderick Rene Auberjonois Rupert Everett David Kellogg Action Adventure Comedy Family Sci-Fi
493,Dennis Dugan,Steve Buscemi,Adam Sandler,Salma Hayek,Comedy,grown ups,Steve Buscemi Adam Sandler Salma Hayek Dennis Dugan Comedy
494,Steven Spielberg,Tom Hanks,Chi McBride,Barry Shabaka Henley,Comedy Drama,the terminal,Tom Hanks Chi McBride Barry Shabaka Henley Steven Spielberg Comedy Drama
496,Thor Freudenthal,Don Cheadle,Kevin Dillon,Yvette Nicole Brown,Comedy Family,hotel for dogs,Don Cheadle Kevin Dillon Yvette Nicole Brown Thor Freudenthal Comedy Family
498,Mike Nichols,Philip Seymour Hoffman,Tom Hanks,Jud Tylor,Biography Comedy Drama History,charlie wilson's war,Philip Seymour Hoffman Tom Hanks Jud Tylor Mike Nichols Biography Comedy Drama History
499,Bibo Bergeron,Robert De Niro,Martin Scorsese,Angelina Jolie Pitt,Adventure Animation Comedy Family,shark tale,Robert De Niro Martin Scorsese Angelina Jolie Pitt Bibo Bergeron Adventure Animation Comedy Family
502,F. Gary Gray,Dwayne Johnson,Christina Milian,Debi Mazar,Comedy Crime Music,be cool,Dwayne Johnson Christina Milian Debi Mazar F. Gary Gray Comedy Crime Music
505,Robert Luketic,Tom Selleck,Lisa Ann Walter,Catherine O'Hara,Action Comedy Romance Thriller,killers,Tom Selleck Lisa Ann Walter Catherine O'Hara Robert Luketic Action Comedy Romance Thriller
506,Guy Ritchie,Henry Cavill,Elizabeth Debicki,Christian Berkel,Action Adventure Comedy,the man from u.n.c.l.e.,Henry Cavill Elizabeth Debicki Christian Berkel Guy Ritchie Action Adventure Comedy
507,James L. Brooks,Adam Sandler,Paz Vega,Sarah Steele,Comedy Drama Romance,spanglish,Adam Sandler Paz Vega Sarah Steele James L. Brooks Comedy Drama Romance
508,Gil Kenan,Steve Buscemi,Jon Heder,Catherine O'Hara,Animation Comedy Family Fantasy Mystery,monster house,Steve Buscemi Jon Heder Catherine O'Hara Gil Kenan Animation Comedy Family Fantasy Mystery
509,Barry Levinson,Bruce Willis,BrÃÂ­an F. O'Byrne,Azura Skye,Comedy Crime Drama Romance,bandits,Bruce Willis BrÃÂ­an F. O'Byrne Azura Skye Barry Levinson Comedy Crime Drama Romance
515,Ron Shelton,Harrison Ford,Bruce Greenwood,Lena Olin,Action Comedy Crime Thriller,hollywood homicide,Harrison Ford Bruce Greenwood Lena Olin Ron Shelton Action Comedy Crime Thriller
518,Henry Selick,Brendan Fraser,Bridget Fonda,Megan Mullally,Animation Comedy Fantasy,monkeybone,Brendan Fraser Bridget Fonda Megan Mullally Henry Selick Animation Comedy Fantasy
521,Kyle Balda,Steve Carell,Jon Hamm,Steve Coogan,Action Animation Comedy Family Sci-Fi,minions,Steve Carell Jon Hamm Steve Coogan Kyle Balda Action Animation Comedy Family Sci-Fi
525,Clay Kaytis,Peter Dinklage,Josh Gad,Keegan-Michael Key,Action Animation Comedy Family,the angry birds movie,Peter Dinklage Josh Gad Keegan-Michael Key Clay Kaytis Action Animation Comedy Family
526,Andy Tennant,Matthew McConaughey,Ray Winstone,Alexis Dziena,Action Adventure Comedy Romance Thriller,fool's gold,Matthew McConaughey Ray Winstone Alexis Dziena Andy Tennant Action Adventure Comedy Romance Thriller
527,Judd Apatow,Adam Sandler,RZA,Maude Apatow,Comedy Drama,funny people,Adam Sandler RZA Maude Apatow Judd Apatow Comedy Drama
529,Adam McKay,Will Ferrell,Leslie Bibb,Gary Cole,Action Comedy Sport,talladega nights: the ballad of ricky bobby,Will Ferrell Leslie Bibb Gary Cole Adam McKay Action Comedy Sport
530,Steve Carr,Raven-SymonÃÂ©,Jeffrey Jones,Kevin Pollak,Comedy Family Fantasy,dr. dolittle 2,Raven-SymonÃÂ© Jeffrey Jones Kevin Pollak Steve Carr Comedy Family Fantasy
533,David Silverman,Albert Brooks,Yeardley Smith,Marcia Wallace,Adventure Animation Comedy,the simpsons movie,Albert Brooks Yeardley Smith Marcia Wallace David Silverman Adventure Animation Comedy
538,Betty Thomas,Oliver Platt,Raven-SymonÃÂ©,Peter Boyle,Comedy Family Fantasy,doctor dolittle,Oliver Platt Raven-SymonÃÂ© Peter Boyle Betty Thomas Comedy Family Fantasy
540,Andrew Adamson,Rupert Everett,Jennifer Saunders,Conrad Vernon,Adventure Animation Comedy Family Fantasy Romance,shrek 2,Rupert Everett Jennifer Saunders Conrad Vernon Andrew Adamson Adventure Animation Comedy Family Fantasy Romance
541,John Lasseter,John Ratzenberger,Cheech Marin,George Carlin,Adventure Animation Comedy Family Sport,cars,John Ratzenberger Cheech Marin George Carlin John Lasseter Adventure Animation Comedy Family Sport
542,Garry Marshall,Julia Roberts,Christopher Meloni,Hector Elizondo,Comedy Romance,runaway bride,Julia Roberts Christopher Meloni Hector Elizondo Garry Marshall Comedy Romance
544,Paul Tibbitt,Tim Conway,Billy West,Eddie Deezen,Adventure Animation Comedy Family Fantasy,the spongebob movie: sponge out of water,Tim Conway Billy West Eddie Deezen Paul Tibbitt Adventure Animation Comedy Family Fantasy
547,Steven Spielberg,Robin Williams,Julia Roberts,Bob Hoskins,Adventure Comedy Family Fantasy,hook,Robin Williams Julia Roberts Bob Hoskins Steven Spielberg Adventure Comedy Family Fantasy
555,Betty Thomas,Amy Poehler,Bridgit Mendler,Jesse McCartney,Animation Comedy Family Fantasy Music,alvin and the chipmunks: the squeakquel,Amy Poehler Bridgit Mendler Jesse McCartney Betty Thomas Animation Comedy Family Fantasy Music
570,Ron Howard,Channing Tatum,Clint Howard,Chelcie Ross,Comedy Drama,the dilemma,Channing Tatum Clint Howard Chelcie Ross Ron Howard Comedy Drama
571,Joel Schumacher,Anthony Hopkins,Brooke Smith,Garcelle Beauvais,Action Adventure Comedy Thriller,bad company,Anthony Hopkins Brooke Smith Garcelle Beauvais Joel Schumacher Action Adventure Comedy Thriller
573,Betty Thomas,Gary Cole,Phill Lewis,Tate Taylor,Action Adventure Comedy Thriller,i spy,Gary Cole Phill Lewis Tate Taylor Betty Thomas Action Adventure Comedy Thriller
575,Adam Shankman,James Martin Kelly,Shane Hartline,Celina Beach,Comedy Drama Musical Romance,rock of ages,James Martin Kelly Shane Hartline Celina Beach Adam Shankman Comedy Drama Musical Romance
581,Bobby Farrelly,Ron Howard,Brandy Norwood,David Hyde Pierce,Action Adventure Animation Comedy Crime Family Fantasy,osmosis jones,Ron Howard Brandy Norwood David Hyde Pierce Bobby Farrelly Action Adventure Animation Comedy Crime Family Fantasy
591,Pierre Coffin,Steve Carell,Miranda Cosgrove,Jack McBrayer,Animation Comedy Family,despicable me,Steve Carell Miranda Cosgrove Jack McBrayer Pierre Coffin Animation Comedy Family
592,Joseph Ruben,Vincent Pastore,Robert Blake,Aida Turturro,Action Comedy Crime Drama Thriller,money train,Vincent Pastore Robert Blake Aida Turturro Joseph Ruben Action Comedy Crime Drama Thriller
593,Seth MacFarlane,Liam Neeson,Morgan Freeman,Seth MacFarlane,Comedy,ted 2,Liam Neeson Morgan Freeman Seth MacFarlane Seth MacFarlane Comedy
595,Kinka Usher,Janeane Garofalo,Wes Studi,Eddie Izzard,Action Comedy Fantasy Sci-Fi,mystery men,Janeane Garofalo Wes Studi Eddie Izzard Kinka Usher Action Comedy Fantasy Sci-Fi
596,Bobby Farrelly,Jenna Fischer,Larry Joe Campbell,Stephen Merchant,Comedy Romance,hall pass,Jenna Fischer Larry Joe Campbell Stephen Merchant Bobby Farrelly Comedy Romance
600,Jay Roach,Steve Carell,Stephanie Szostak,Bruce Greenwood,Comedy,dinner for schmucks,Steve Carell Stephanie Szostak Bruce Greenwood Jay Roach Comedy
603,unknown,Hector Elizondo,Kaitlyn Dever,Nancy Travis,Comedy,last man standingÃÂ            ,Hector Elizondo Kaitlyn Dever Nancy Travis unknown Comedy
608,Nancy Meyers,Judy Greer,Lisa Edelstein,Loretta Devine,Comedy Fantasy Romance,what women want,Judy Greer Lisa Edelstein Loretta Devine Nancy Meyers Comedy Fantasy Romance
609,Chris Wedge,Goran Visnjic,Stephen Root,Denis Leary,Adventure Animation Comedy Family,ice age,Goran Visnjic Stephen Root Denis Leary Chris Wedge Adventure Animation Comedy Family
615,Michael Lembeck,Judge Reinhold,Aisha Tyler,Eric Lloyd,Comedy Family Fantasy,the santa clause 2,Judge Reinhold Aisha Tyler Eric Lloyd Michael Lembeck Comedy Family Fantasy
617,Nora Ephron,Tom Hanks,Jean Stapleton,Dave Chappelle,Comedy Drama Romance,you've got mail,Tom Hanks Jean Stapleton Dave Chappelle Nora Ephron Comedy Drama Romance
618,Adam McKay,Will Ferrell,Adam Scott,Andrea Savage,Comedy,step brothers,Will Ferrell Adam Scott Andrea Savage Adam McKay Comedy
619,Martin Campbell,Anthony Hopkins,Tony Amendola,Stuart Wilson,Action Adventure Comedy Romance Thriller Western,the mask of zorro,Anthony Hopkins Tony Amendola Stuart Wilson Martin Campbell Action Adventure Comedy Romance Thriller Western
620,Todd Phillips,Robert Downey Jr.,RZA,Matt Walsh,Comedy Drama,due date,Robert Downey Jr. RZA Matt Walsh Todd Phillips Comedy Drama
624,Jon Turteltaub,Bruce Willis,Lily Tomlin,Daniel von Bargen,Comedy Family Fantasy,the kid,Bruce Willis Lily Tomlin Daniel von Bargen Jon Turteltaub Comedy Family Fantasy
627,Larry Charles,Sayed Badreya,Aasif Mandvi,Horatio Sanz,Comedy Romance,the dictator,Sayed Badreya Aasif Mandvi Horatio Sanz Larry Charles Comedy Romance
629,Will Gluck,QuvenzhanÃÂ© Wallis,Dorian Missick,David Zayas,Comedy Drama Family Musical,annie,QuvenzhanÃÂ© Wallis Dorian Missick David Zayas Will Gluck Comedy Drama Family Musical
630,Glenn Ficarra,Will Smith,Adrian Martinez,Gerald McRaney,Comedy Crime Drama Romance,focus,Will Smith Adrian Martinez Gerald McRaney Glenn Ficarra Comedy Crime Drama Romance
631,McG,Tom Hardy,Abigail Spencer,Warren Christie,Action Comedy Romance,this means war,Tom Hardy Abigail Spencer Warren Christie McG Action Comedy Romance
634,Mike Nichols,Maura Tierney,Adrian Lester,Paul Guilfoyle,Comedy Drama,primary colors,Maura Tierney Adrian Lester Paul Guilfoyle Mike Nichols Comedy Drama
639,Jon Favreau,Kristen Stewart,Josh Hutcherson,Jonah Bobo,Action Adventure Comedy Family Fantasy Sci-Fi,zathura: a space adventure,Kristen Stewart Josh Hutcherson Jonah Bobo Jon Favreau Action Adventure Comedy Family Fantasy Sci-Fi
643,Michael Lehmann,Bruce Willis,James Coburn,Richard E. Grant,Action Adventure Comedy,hudson hawk,Bruce Willis James Coburn Richard E. Grant Michael Lehmann Action Adventure Comedy
644,Nora Ephron,Michael Rapaport,Michael Moore,Richard Schiff,Comedy Crime,lucky numbers,Michael Rapaport Michael Moore Richard Schiff Nora Ephron Comedy Crime
652,Jay Roach,Verne Troyer,Josh Zuckerman,Robert Wagner,Action Comedy Crime,austin powers in goldmember,Verne Troyer Josh Zuckerman Robert Wagner Jay Roach Action Comedy Crime
653,David Bowers,Nicolas Cage,Charlize Theron,Dee Bradley Baker,Action Animation Comedy Family Sci-Fi,astro boy,Nicolas Cage Charlize Theron Dee Bradley Baker David Bowers Action Animation Comedy Family Sci-Fi
658,Keenen Ivory Wayans,Chazz Palminteri,Brittany Daniel,John Witherspoon,Comedy Crime,littleman,Chazz Palminteri Brittany Daniel John Witherspoon Keenen Ivory Wayans Comedy Crime
660,Rob Reiner,Shawna Waldron,Samantha Mathis,Wendie Malick,Comedy Drama Romance,the american president,Shawna Waldron Samantha Mathis Wendie Malick Rob Reiner Comedy Drama Romance
661,Marco Schnabel,Justin Timberlake,Romany Malco,Verne Troyer,Comedy Romance Sport,the love guru,Justin Timberlake Romany Malco Verne Troyer Marco Schnabel Comedy Romance Sport
662,Demian Lichtenstein,Jon Lovitz,Bokeem Woodbine,Ice-T,Action Comedy Crime Thriller,3000 miles to graceland,Jon Lovitz Bokeem Woodbine Ice-T Demian Lichtenstein Action Comedy Crime Thriller
664,Josh Gordon,Will Ferrell,Amy Poehler,Jon Heder,Comedy Sport,blades of glory,Will Ferrell Amy Poehler Jon Heder Josh Gordon Comedy Sport
665,Tim Hill,Gary Cole,Elizabeth Perkins,Chelsea Handler,Adventure Animation Comedy Family Fantasy,hop,Gary Cole Elizabeth Perkins Chelsea Handler Tim Hill Adventure Animation Comedy Family Fantasy
667,Jay Roach,Robert De Niro,Blythe Danner,Teri Polo,Comedy Romance,meet the fockers,Robert De Niro Blythe Danner Teri Polo Jay Roach Comedy Romance
668,David Frankel,Eric Dane,Kathleen Turner,Haley Bennett,Comedy Drama Family,marley & me,Eric Dane Kathleen Turner Haley Bennett David Frankel Comedy Drama Family
670,Walt Becker,Jill Hennessy,Tichina Arnold,Drew Sidora,Action Adventure Comedy,wild hogs,Jill Hennessy Tichina Arnold Drew Sidora Walt Becker Action Adventure Comedy
671,Mark Dindal,Catherine O'Hara,Fred Willard,Amy Sedaris,Adventure Animation Comedy Family Sci-Fi,chicken little,Catherine O'Hara Fred Willard Amy Sedaris Mark Dindal Adventure Animation Comedy Family Sci-Fi
676,Peter Weir,Natascha McElhone,Noah Emmerich,Peter Krause,Comedy Drama Sci-Fi,the truman show,Natascha McElhone Noah Emmerich Peter Krause Peter Weir Comedy Drama Sci-Fi
678,Steve Carr,Anjelica Huston,Lisa Edelstein,Jeff Garlin,Comedy Family,daddy day care,Anjelica Huston Lisa Edelstein Jeff Garlin Steve Carr Comedy Family
679,Baltasar KormÃÂ¡kur,Denzel Washington,Patrick Fischler,Fred Ward,Action Comedy Crime Drama Thriller,2 guns,Denzel Washington Patrick Fischler Fred Ward Baltasar KormÃÂ¡kur Action Comedy Crime Drama Thriller
680,Lawrence Guterman,Carol Ann Susi,Elizabeth Perkins,Miriam Margolyes,Action Comedy Family Fantasy,cats & dogs,Carol Ann Susi Elizabeth Perkins Miriam Margolyes Lawrence Guterman Action Comedy Family Fantasy
682,Marc Lawrence,Dorian Missick,Alicia Witt,Dana Ivey,Comedy Romance,two weeks notice,Dorian Missick Alicia Witt Dana Ivey Marc Lawrence Comedy Romance
683,Eric Darnell,Sylvester Stallone,Woody Allen,Anne Bancroft,Adventure Animation Comedy Family,antz,Sylvester Stallone Woody Allen Anne Bancroft Eric Darnell Adventure Animation Comedy Family
684,Peter Billingsley,Jon Favreau,Kristin Davis,Tasha Smith,Comedy,couples retreat,Jon Favreau Kristin Davis Tasha Smith Peter Billingsley Comedy
686,Adam Shankman,Taylor Lautner,Tom Welling,Alyson Stoner,Adventure Comedy Family,cheaper by the dozen 2,Taylor Lautner Tom Welling Alyson Stoner Adam Shankman Adventure Comedy Family
689,Brett Ratner,Nicolas Cage,Don Cheadle,Amber Valletta,Comedy Drama Fantasy Romance,the family man,Nicolas Cage Don Cheadle Amber Valletta Brett Ratner Comedy Drama Fantasy Romance
