,director_name,actor_1_name,actor_2_name,actor_3_name,genres,movie_title,comb
564,Justin Barber,Florence Hartigan,Jeanine Jackson,Chelsea Lopez,Horror Mystery Sci-Fi,phoenix forgotten,Florence Hartigan Jeanine Jackson Chelsea Lopez Justin Barber Horror Mystery Sci-Fi
565,Vincent J. Guastini Michael McQuown,Cortney Palm,David Hull,Emilia Zoryan,Horror Sci-Fi Thriller,the dark tapes,Cortney Palm David Hull Emilia Zoryan Vincent J. Guastini Michael McQuown Horror Sci-Fi Thriller
566,Jamie Cymbal Ryan Simons,Jimmy Allen,Lindsay Bennett,Chris Blackwood,Horror,seizure,Jimmy Allen Lindsay Bennett Chris Blackwood Jamie Cymbal Ryan Simons Horror
567,Franck Khalfoun,Bella Thorne,Cameron Monaghan,Jennifer Morrison,Thriller Horror,amityville: the awakening,Bella Thorne Cameron Monaghan Jennifer Morrison Franck Khalfoun Thriller Horror
568,Jay Woelfel,Tim Thomerson,Richard Hatch,Tiffany Shepis,Horror,asylum of darkness,Tim Thomerson Richard Hatch Tiffany Shepis Jay Woelfel Horror
569,Tony E. Valenzuela,Robert Adamson,Alex Frnka,Conchata Ferrell,Horror,the axe murders of villisca,Robert Adamson Alex Frnka Conchata Ferrell Tony E. Valenzuela Horror
570,Phillip Guzman,Lori Petty,Jesse Bradford,Brea Grant,Horror Thriller,dead awake,Lori Petty Jesse Bradford Brea Grant Phillip Guzman Horror Thriller
571,Hiroyuki Seshita,Takahiro Sakurai,Kana Hanazawa,Sora Amamiya,Action Animation Drama Horror Sci-Fi,blame!,Takahiro Sakurai Kana Hanazawa Sora Amamiya Hiroyuki Seshita Action Animation Drama Horror Sci-Fi
572,Mathieu Ratthe,Alex C. Nachi,Mathieu Ratthe,Victor Andres Turgeon-Trelles,Horror Sci-Fi Action,the gracefield incident,Alex C. Nachi Mathieu Ratthe Victor Andres Turgeon-Trelles Mathieu Ratthe Horror Sci-Fi Action
573,Sergey Ginzburg,Konstantin Kryukov,Lera Arefyeva,Aglaya Shilovskaya,Horror Action Fantasy Thriller,vamps,Konstantin Kryukov Lera Arefyeva Aglaya Shilovskaya Sergey Ginzburg Horror Action Fantasy Thriller
574,Bob Schultz Robert Conway,Whitney Moore,William 'Bill' Connor,Owen Conway,Drama Horror Thriller,breakdown lane,Whitney Moore William 'Bill' Connor Owen Conway Bob Schultz Robert Conway Drama Horror Thriller
575,Kentaro Hagiwara,Masataka Kubota,Yu Aoi,Fumika Shimizu,Action Drama Horror Thriller,tokyo ghoul,Masataka Kubota Yu Aoi Fumika Shimizu Kentaro Hagiwara Action Drama Horror Thriller
576,Tommy Stovall,James Martinez,Trevor Sterling Stovall,Michael Chieffo,Drama Horror Mystery Thriller,aaron's blood,James Martinez Trevor Sterling Stovall Michael Chieffo Tommy Stovall Drama Horror Mystery Thriller
577,Phil Guidry Simon Herbert David Whelan,Monica Davis,Edward L. Green,Patrick Pedraza,Horror Mystery,savageland,Monica Davis Edward L. Green Patrick Pedraza Phil Guidry Simon Herbert David Whelan Horror Mystery
578,Jason Flemyng,Charlie Cox,Tony Curran,Mackenzie Crook,Action Comedy Horror,eat locals,Charlie Cox Tony Curran Mackenzie Crook Jason Flemyng Action Comedy Horror
579,Nikolaj Arcel,Idris Elba,Matthew McConaughey,Tom Taylor,Action Western Sci-Fi Fantasy Horror,the dark tower,Idris Elba Matthew McConaughey Tom Taylor Nikolaj Arcel Action Western Sci-Fi Fantasy Horror
580,Abel Vang Burlee Vang,Saxon Sharbino,Bonnie Morgan,Brandon Soo Hoo,Horror Thriller,bedeviled,Saxon Sharbino Bonnie Morgan Brandon Soo Hoo Abel Vang Burlee Vang Horror Thriller
581,John R. Leonetti,Joey King,Ryan Phillippe,Sherilyn Fenn,Fantasy Horror Thriller,wish upon,Joey King Ryan Phillippe Sherilyn Fenn John R. Leonetti Fantasy Horror Thriller
582,Adam Robitel,Lin Shaye,Angus Sampson,Leigh Whannell,Horror,insidious: the last key,Lin Shaye Angus Sampson Leigh Whannell Adam Robitel Horror
583,The Spierig Brothers,Helen Mirren,Jason Clarke,Sarah Snook,Horror,winchester,Helen Mirren Jason Clarke Sarah Snook The Spierig Brothers Horror
584,Julius Onah,Gugu Mbatha-Raw,Elizabeth Debicki,Aksel Hennie,Horror,the cloverfield paradox,Gugu Mbatha-Raw Elizabeth Debicki Aksel Hennie Julius Onah Horror
585,David Freyne,Ellen Page,Sam Keeley,Tom Vaughan-Lawlor,Horror,the cured,Ellen Page Sam Keeley Tom Vaughan-Lawlor David Freyne Horror
586,Johannes Roberts,Christina Hendricks,Martin Henderson,Bailee Madison,Horror,the strangers: prey at night,Christina Hendricks Martin Henderson Bailee Madison Johannes Roberts Horror
587,Steven Soderbergh,Claire Foy,Joshua Leonard,Jay Pharoah,Horror,unsane,Claire Foy Joshua Leonard Jay Pharoah Steven Soderbergh Horror
588,John Krasinski,Emily Blunt,John Krasinski,Millicent Simmonds,Horror,a quiet place,Emily Blunt John Krasinski Millicent Simmonds John Krasinski Horror
589,Deon Taylor,Paula Patton,Omar Epps,Laz Alonso,Horror,traffik,Paula Patton Omar Epps Laz Alonso Deon Taylor Horror
590,Ari Aster,Toni Collette,Alex Wolff,Milly Shapiro,Horror,hereditary,Toni Collette Alex Wolff Milly Shapiro Ari Aster Horror
591,Richie Moore,Russell Geoffrey Banks,Sara Malakul Lane,Margaret Roche,Horror,who's watching oliver,Russell Geoffrey Banks Sara Malakul Lane Margaret Roche Richie Moore Horror
592,Gerard McMurray,Y'lan Noel,Lex Scott Davis,Joivan Wade,Horror,the first purge,Y'lan Noel Lex Scott Davis Joivan Wade Gerard McMurray Horror
593,Stephen Susco,Colin Woodell,Rebecca Rittenhouse,Betty Gabriel,Horror,unfriended: dark web,Colin Woodell Rebecca Rittenhouse Betty Gabriel Stephen Susco Horror
594,Ben Young,Michael PeÃ±a,Lizzy Caplan,Mike Colter,Horror,extinction,Michael PeÃ±a Lizzy Caplan Mike Colter Ben Young Horror
595,Sylvain White,Julia Goldani Telles,Joey King,Jaz Sinclair,Horror,slender man,Julia Goldani Telles Joey King Jaz Sinclair Sylvain White Horror
596,Rodrigo CortÃ©s,AnnaSophia Robb,Isabelle Fuhrman,Victoria Moroles,Horror,down a dark hall,AnnaSophia Robb Isabelle Fuhrman Victoria Moroles Rodrigo CortÃ©s Horror
597,Corin Hardy,DemiÃ¡n Bichir,Taissa Farmiga,Jonas Bloquet,Horror,the nun,DemiÃ¡n Bichir Taissa Farmiga Jonas Bloquet Corin Hardy Horror
598,Stephen Cognetti,Vasile Flutur,Jillian Geurts,Joy Shatz,Horror,hell house llc ii: the abaddon hotel,Vasile Flutur Jillian Geurts Joy Shatz Stephen Cognetti Horror
599,Gregory Plotkin,Amy Forsyth,Reign Edwards,Bex Taylor-Klaus,Horror,hell fest,Amy Forsyth Reign Edwards Bex Taylor-Klaus Gregory Plotkin Horror
600,David Gordon Green,Jamie Lee Curtis,Judy Greer,Andi Matichak,Horror,halloween,Jamie Lee Curtis Judy Greer Andi Matichak David Gordon Green Horror
601,Luca Guadagnino,Dakota Johnson,Tilda Swinton,Mia Goth,Horror,suspiria,Dakota Johnson Tilda Swinton Mia Goth Luca Guadagnino Horror
602,Julius Avery,Jovan Adepo,Wyatt Russell,Mathilde Ollivier,Horror,overlord,Jovan Adepo Wyatt Russell Mathilde Ollivier Julius Avery Horror
603,Diederik van Rooijen,Shay Mitchell,Grey Damon,Kirby Johnson,Horror,the possession of hannah grace,Shay Mitchell Grey Damon Kirby Johnson Diederik van Rooijen Horror
604,Adam Robitel ,Taylor Russell,Logan Miller,Deborah Ann Woll,Horror,escape room,Taylor Russell Logan Miller Deborah Ann Woll Adam Robitel  Horror
605,Timothy Woodward Jr. ,Lin Shaye,Michael Welch,Melissa Bolona,Horror,the final wish,Lin Shaye Michael Welch Melissa Bolona Timothy Woodward Jr.  Horror
606,Nicholas McCarthy ,Taylor Schilling,Peter Mooney,Colm Feore,Horror,the prodigy,Taylor Schilling Peter Mooney Colm Feore Nicholas McCarthy  Horror
607,Jordan Peele,Lupita Nyong'o,Winston Duke,Shahadi Wright Joseph,Horror,us,Lupita Nyong'o Winston Duke Shahadi Wright Joseph Jordan Peele Horror
608,"Kevin Kolsch, Dennis Widmyer",Jason Clarke,Amy Seimetz,John Lithgow,Horror,pet sematary,"Jason Clarke Amy Seimetz John Lithgow Kevin Kolsch, Dennis Widmyer Horror"
609,Daniel Farrands,Hilary Duff,Jonathan Bennett,Lydia Hearst,Horror,the haunting of sharon tate,Hilary Duff Jonathan Bennett Lydia Hearst Daniel Farrands Horror
610,John R. Leonetti ,Kiernan Shipka,Stanley Tucci,Miranda Otto,Horror,the silence,Kiernan Shipka Stanley Tucci Miranda Otto John R. Leonetti  Horror
611,Michael Chaves ,Linda Cardellini,Raymond Cruz,Patricia Velasquez,Horror,the curse of la llorona,Linda Cardellini Raymond Cruz Patricia Velasquez Michael Chaves  Horror
612,Josh Lobo,A. J. Bowen,Scott Poythress,Susan Burke,Horror,i trapped the devil,A. J. Bowen Scott Poythress Susan Burke Josh Lobo Horror
613,Roxanne Benjamin,Karina Fontes,Casey Adams,Emily Althaus,Horror,body at brighton rock,Karina Fontes Casey Adams Emily Althaus Roxanne Benjamin Horror
614,David Yarovesky ,Elizabeth Banks,David Denman,Jackson A. Dunn,Horror,brightburn,Elizabeth Banks David Denman Jackson A. Dunn David Yarovesky  Horror
615,Richard Shepard,Allison Williams,Logan Browning,Steven Weber,Horror,the perfection,Allison Williams Logan Browning Steven Weber Richard Shepard Horror
616,Tate Taylor,Octavia Spencer,Juliette Lewis,Diana Silvers,Horror,ma,Octavia Spencer Juliette Lewis Diana Silvers Tate Taylor Horror
617,Nisha Ganatra ,Emma Thompson,Mindy Kaling,Max Casella,Horror,late night,Emma Thompson Mindy Kaling Max Casella Nisha Ganatra  Horror
618,Lars Klevberg ,Aubrey Plaza,Gabriel Bateman,Brian Tyree Henry,Horror,child's play,Aubrey Plaza Gabriel Bateman Brian Tyree Henry Lars Klevberg  Horror
619,Gary Dauberman,Mckenna Grace,Madison Iseman,Katie Sarife,Horror,annabelle comes home,Mckenna Grace Madison Iseman Katie Sarife Gary Dauberman Horror
620,Ari Aster,Florence Pugh,Jack Reynor,William Jackson Harper,Horror,midsommar,Florence Pugh Jack Reynor William Jackson Harper Ari Aster Horror
621,Pollyanna Mcintosh,Pollyanna McIntosh,Cooper Andrews,Nora-Jane Noone,Horror,darlin',Pollyanna McIntosh Cooper Andrews Nora-Jane Noone Pollyanna Mcintosh Horror
622,AndrÃ© Ãvredal,Zoe Colletti,Michael Garza,Gabriel Rush,Horror,scary stories to tell in the dark,Zoe Colletti Michael Garza Gabriel Rush AndrÃ© Ãvredal  Horror
623,Johannes Roberts,John Corbett,Nia Long,Sophie Nelisse,Horror,47 meters down: uncaged,John Corbett Nia Long Sophie Nelisse Johannes Roberts Horror
624,Micah Gallo ,Bruce Davison,Denise Crosby,Elizabeth Roberts,Horror,itsy bitsy,Bruce Davison Denise Crosby Elizabeth Roberts Micah Gallo  Horror
625,Andy Muschietti ,James McAvoy,Jessica Chastain,Bill Hader,Horror,it chapter two,James McAvoy Jessica Chastain Bill Hader Andy Muschietti  Horror
626,Chelsea Stardust ,Hayley Griffith,Ruby Modine,Arden Myrin,Horror,satanic panic,Hayley Griffith Ruby Modine Arden Myrin Chelsea Stardust  Horror
627,Vincenzo Natali,Patrick Wilson,Harrison Gilbertson,Rachel Wilson,Horror,in the tall grass,Patrick Wilson Harrison Gilbertson Rachel Wilson Vincenzo Natali Horror
628,Abe Forsythe,Lupita Nyong'o,Alexander England,Josh Gad,Horror,little monsters,Lupita Nyong'o Alexander England Josh Gad Abe Forsythe Horror
629,Lars Klevberg ,Kathryn Prescott,Grace Zabriskie,Samantha Logan,Horror,polaroid,Kathryn Prescott Grace Zabriskie Samantha Logan Lars Klevberg  Horror
630,Babak Anvari,Armie Hammer,Dakota Johnson,Zazie Beetz,Horror,wounds,Armie Hammer Dakota Johnson Zazie Beetz Babak Anvari Horror
631,Justin Dec,Elizabeth Lail,Peter Facinelli,Anne Winters,Horror,countdown,Elizabeth Lail Peter Facinelli Anne Winters Justin Dec Horror
632,"Chris Lofing, Travis Cluff",Chris Milligan,Ema Horvath,Brittany Falardeau,Horror,the gallows act ii,"Chris Milligan Ema Horvath Brittany Falardeau Chris Lofing, Travis Cluff Horror"
633,Mike Flanagan,Ewan McGregor,Rebecca Ferguson,Kyliegh Curran,Horror,doctor sleep,Ewan McGregor Rebecca Ferguson Kyliegh Curran Mike Flanagan Horror
634,Adam Egypt Mortimer,Miles Robbins,Patrick Schwarzenegger,Sasha Lane,Horror,daniel isn't real,Miles Robbins Patrick Schwarzenegger Sasha Lane Adam Egypt Mortimer Horror
635,Sophia Takal,Imogen Poots,Lily Donoghue,Aleyse Shannon,Horror,black christmas,Imogen Poots Lily Donoghue Aleyse Shannon Sophia Takal Horror
636,Nicolas Pesce,Andrea Riseborough,DemiÃ¡n Bichir,John Cho,Horror Mystery Thriller,the grudge,Andrea Riseborough DemiÃ¡n Bichir John Cho Nicolas Pesce Horror Mystery Thriller
637,William Eubank,Kristen Stewart,Vincent Cassel,Jessica Henwick,Horror Science Fiction Action Adventure,underwater,Kristen Stewart Vincent Cassel Jessica Henwick William Eubank Horror Science Fiction Action Adventure
638,Andrew Desmond,Freya Tingley,Simon Abkarian,Rutger Hauer,Horror Thriller Mystery,the sonata,Freya Tingley Simon Abkarian Rutger Hauer Andrew Desmond Horror Thriller Mystery
639,Floria Sigismondi,Mackenzie Davis,Finn Wolfhard,Brooklynn Prince,Horror Thriller,the turning,Mackenzie Davis Finn Wolfhard Brooklynn Prince Floria Sigismondi Horror Thriller
640,Oz Perkins,Sophia Lillis,Sammy Leakey,Charles Babalola,Fantasy Horror Mystery,gretel & hansel,Sophia Lillis Sammy Leakey Charles Babalola Oz Perkins Fantasy Horror Mystery
641,"Veronika Franz, Severin Fiala",Riley Keough,Jaeden Martell,Lia McHugh,Horror,the lodge,"Riley Keough Jaeden Martell Lia McHugh Veronika Franz, Severin Fiala Horror"
642,Jeff Wadlow,Michael PeÃ±a,Maggie Q,Lucy Hale,Horror Fantasy Adventure Mystery,fantasy island,Michael PeÃ±a Maggie Q Lucy Hale Jeff Wadlow Horror Fantasy Adventure Mystery
643,William Brent Bell,Katie Holmes,Owain Yeoman,Christopher Convery,Horror Mystery Thriller,brahms: the boy ii,Katie Holmes Owain Yeoman Christopher Convery William Brent Bell Horror Mystery Thriller
644,Leigh Whannell,Elisabeth Moss,Aldis Hodge,Storm Reid,Thriller Science Fiction Horror,the invisible man,Elisabeth Moss Aldis Hodge Storm Reid Leigh Whannell Thriller Science Fiction Horror
645,Carlo Mirabella-Davis,Haley Bennett,Austin Stowell,Elizabeth Marvel,Drama Thriller Horror,swallow,Haley Bennett Austin Stowell Elizabeth Marvel Carlo Mirabella-Davis Drama Thriller Horror
646,Craig Zobel,Betty Gilpin,Ike Barinholtz,Amy Madigan,Action Thriller Horror,the hunt,Betty Gilpin Ike Barinholtz Amy Madigan Craig Zobel Action Thriller Horror
647,Marc Meyers,Alexandra Daddario,Keean Johnson,Logan Miller,Horror Thriller,we summon the darkness,Alexandra Daddario Keean Johnson Logan Miller Marc Meyers Horror Thriller
648,Charles Band,Cody Renee Cameron,Russell Coker,Robin Sydney,Horror Comedy,corona zombies,Cody Renee Cameron Russell Coker Robin Sydney Charles Band Horror Comedy
649,The Pierce Brothers,John-Paul Howard,Piper Curda,Zarah Mahler,Horror Mystery Thriller,the wretched,John-Paul Howard Piper Curda Zarah Mahler The Pierce Brothers Horror Mystery Thriller
650,Malik Vitthal,Mary J. Blige,Nat Wolff,David Zayas,Horror Thriller Mystery,body cam,Mary J. Blige Nat Wolff David Zayas Malik Vitthal Horror Thriller Mystery
651,Natalie Erika James,Emily Mortimer,Robyn Nevin,Bella Heathcote,Horror Mystery Thriller,relic,Emily Mortimer Robyn Nevin Bella Heathcote Natalie Erika James Horror Mystery Thriller
652,Eric Bress,Brenton Thwaites,Theo Rossi,Skylar Astin,Horror Thriller War Fantasy,ghosts of war,Brenton Thwaites Theo Rossi Skylar Astin Eric Bress Horror Thriller War Fantasy
653,Dave Franco,Dan Stevens,Alison Brie,Sheila Vand,Horror Mystery Thriller,the rental,Dan Stevens Alison Brie Sheila Vand Dave Franco Horror Mystery Thriller
654,Eugene Kotlyarenko,Joe Keery,Sasheer Zamata,Mischa Barton,Comedy Crime Horror,spree,Joe Keery Sasheer Zamata Mischa Barton Eugene Kotlyarenko Comedy Crime Horror
655,Josh Boone,Maisie Williams,Anya Taylor-Joy,Charlie Heaton,Science Fiction Horror Action Adventure,the new mutants,Maisie Williams Anya Taylor-Joy Charlie Heaton Josh Boone Science Fiction Horror Action Adventure
656,Julius Berg,Maisie Williams,Sylvester McCoy,Rita Tushingham,Horror Mystery Thriller,the owners,Maisie Williams Sylvester McCoy Rita Tushingham Julius Berg Horror Mystery Thriller
657,McG,Judah Lewis,Emily Alyn Lind,Jenna Ortega,Comedy Horror,the babysitter: killer queen,Judah Lewis Emily Alyn Lind Jenna Ortega McG Comedy Horror
658,Jon Stevenson,Wil Wheaton,Brian Landis Folkins,Kathleen Brady,Horror Thriller,rent-a-pal,Wil Wheaton Brian Landis Folkins Kathleen Brady Jon Stevenson Horror Thriller
659,"Gerard Bush, Christopher Renz",Janelle MonÃ¡e,Eric Lange,Jena Malone,Horror,antebellum,"Janelle MonÃ¡e Eric Lange Jena Malone Gerard Bush, Christopher Renz Horror"
660,Sean Durkin,Jude Law,Carrie Coon,Charlie Shotwell,Thriller Science Fiction Horror,the nest,Jude Law Carrie Coon Charlie Shotwell Sean Durkin Thriller Science Fiction Horror
661,Brian Duffield,Katherine Langford,Charlie Plummer,Hayley Law,Comedy Horror,spontaneous,Katherine Langford Charlie Plummer Hayley Law Brian Duffield Comedy Horror
662,Osmany Rodriguez,Jaden Michael,Gerald W. Jones III,Gregory Diaz IV,Comedy Horror,vampires vs. the bronx,Jaden Michael Gerald W. Jones III Gregory Diaz IV Osmany Rodriguez Comedy Horror
663,Brandon Cronenberg,Andrea Riseborough,Christopher Abbott,Rossif Sutherland,Horror Thriller Science Fiction,possessor,Andrea Riseborough Christopher Abbott Rossif Sutherland Brandon Cronenberg Horror Thriller Science Fiction
664,Darren Lynn Bousman,Maggie Q,Alex Essoe,Luke Hemsworth,Horror Mystery,death of me,Maggie Q Alex Essoe Luke Hemsworth Darren Lynn Bousman Horror Mystery
665,Veena Sud,Mireille Enos,Peter Sarsgaard,Joey King,Horror Mystery Thriller,the lie,Mireille Enos Peter Sarsgaard Joey King Veena Sud Horror Mystery Thriller
666,Steven Brill,Adam Sandler,Kevin James,Julie Bowen,Comedy Mystery Horror,hubie halloween,Adam Sandler Kevin James Julie Bowen Steven Brill Comedy Mystery Horror
667,Brannon Braga,Britt Robertson,Anna Friel,Rafi Gavron,Horror Science Fiction,books of blood,Britt Robertson Anna Friel Rafi Gavron Brannon Braga Horror Science Fiction
668,Zu Quirke,Sydney Sweeney,Madison Iseman,Jacques Colimon,Horror Mystery Thriller Music,nocturne,Sydney Sweeney Madison Iseman Jacques Colimon Zu Quirke Horror Mystery Thriller Music
669,"Elan Dassani, Rajeev Dassani",Sarita Choudhury,Sunita Mani,Omar Maskati,Mystery Thriller Horror,evil eye,"Sarita Choudhury Sunita Mani Omar Maskati Elan Dassani, Rajeev Dassani Mystery Thriller Horror"
670,Johnny Martin,Tyler Posey,Summer Spiro,Robert Ri'chard,Thriller Horror,alone,Tyler Posey Summer Spiro Robert Ri'chard Johnny Martin Thriller Horror
671,Robert Zemeckis,Anne Hathaway,Octavia Spencer,Stanley Tucci,Fantasy Family Horror,the witches,Anne Hathaway Octavia Spencer Stanley Tucci Robert Zemeckis Fantasy Family Horror
672,David Prior,James Badge Dale,Marin Ireland,Stephen Root,Horror Mystery Thriller,the empty man,James Badge Dale Marin Ireland Stephen Root David Prior Horror Mystery Thriller
673,Justin Simien,Elle Lorraine,Vanessa Williams,Jay Pharoah,Horror Comedy,bad hair,Elle Lorraine Vanessa Williams Jay Pharoah Justin Simien Horror Comedy
674,Zoe Lister-Jones,Cailee Spaeny,Gideon Adlon,Lovie Simone,Horror Drama Fantasy,the craft: legacy,Cailee Spaeny Gideon Adlon Lovie Simone Zoe Lister-Jones Horror Drama Fantasy
675,Jacob Chase,Gillian Jacobs,John Gallagher Jr.,Azhy Robertson,Horror Mystery Thriller,come play,Gillian Jacobs John Gallagher Jr. Azhy Robertson Jacob Chase Horror Mystery Thriller
676,Terry Ross,Mark Valeriano,Honey Lauren,John Salandria,Fantasy Horror Thriller,sweet taste of souls,Mark Valeriano Honey Lauren John Salandria Terry Ross Fantasy Horror Thriller
677,Bryan Bertino,Marin Ireland,Michael Abbott Jr.,Xander Berkeley,Horror Drama Mystery,the dark and the wicked,Marin Ireland Michael Abbott Jr. Xander Berkeley Bryan Bertino Horror Drama Mystery
678,Christopher Landon,Vince Vaughn,Kathryn Newton,Katie Finneran,Comedy Horror Thriller,freaky,Vince Vaughn Kathryn Newton Katie Finneran Christopher Landon Comedy Horror Thriller
679,Aneesh Chaganty,Sarah Paulson,Kiera Allen,Pat Healy,Thriller Horror Drama,run,Sarah Paulson Kiera Allen Pat Healy Aneesh Chaganty Thriller Horror Drama
680,John Suits,Cody Kearsley,Bruce Willis,Thomas Jane,Science Fiction Action Horror,breach,Cody Kearsley Bruce Willis Thomas Jane John Suits Science Fiction Action Horror
681,Roseanne Liang,ChloÃ« Grace Moretz,Taylor John Smith,Beulah Koale,Horror Action War,shadow in the cloud,ChloÃ« Grace Moretz Taylor John Smith Beulah Koale Roseanne Liang Horror Action War
682,Mike P. Nelson,Charlotte Vega,Adain Bradley,Bill Sage,Horror Thriller,wrong turn,Charlotte Vega Adain Bradley Bill Sage Mike P. Nelson Horror Thriller
683,Kevin Lewis,Nicolas Cage,Emily Tosta,Ric Reitz,Action Horror Comedy,willy's wonderland,Nicolas Cage Emily Tosta Ric Reitz Kevin Lewis Action Horror Comedy
684,Castille Landon,Katherine Heigl,Madison Iseman,Israel Broussard,Thriller Horror Drama,fear of rain,Katherine Heigl Madison Iseman Israel Broussard Castille Landon Thriller Horror Drama
685,Keith Thomas,Dave Davis,Menashe Lustig,Malky Goldman,Horror Mystery,the vigil,Dave Davis Menashe Lustig Malky Goldman Keith Thomas Horror Mystery
686,Steve Basilone,Finn Wittrock,Zoe Chao,Casey Wilson,Horror Mystery Thriller,long weekend,Finn Wittrock Zoe Chao Casey Wilson Steve Basilone Horror Mystery Thriller
687,Justin P. Lange,Guy Pearce,Vadhir Derbez,Stephen Lang,Horror,the seventh day,Guy Pearce Vadhir Derbez Stephen Lang Justin P. Lange Horror
688,Evan Spiliotopoulos,Jeffrey Dean Morgan,Katie Aselton,William Sadler,Horror Mystery,the unholy,Jeffrey Dean Morgan Katie Aselton William Sadler Evan Spiliotopoulos Horror Mystery
689,Bruce Wemple,Francesca Anderson,AdriÃ¡n Burke,Chris Cimperman,Horror Mystery,dawn of the beast,Francesca Anderson AdriÃ¡n Burke Chris Cimperman Bruce Wemple Horror Mystery
690,Ben Wheatley,Joel Fry,Reece Shearsmith,Hayley Squires,Horror Science Fiction Thriller,in the earth,Joel Fry Reece Shearsmith Hayley Squires Ben Wheatley Horror Science Fiction Thriller
691,Chad Ferrin,Gina La Piana,Robert Miano,Johann Urb,Horror Science Fiction,the deep ones,Gina La Piana Robert Miano Johann Urb Chad Ferrin Horror Science Fiction
692,Shari Springer Berman and Robert Pulcini,Amanda Seyfried,James Norton,Natalia Dyer,Horror,things heard & seen,Amanda Seyfried James Norton Natalia Dyer Shari Springer Berman and Robert Pulcini Horror
693,William Brent Bell,Rupert Friend,Mamie Gummer,Violet McGraw,Horror Mystery,separation,Rupert Friend Mamie Gummer Violet McGraw William Brent Bell Horror Mystery
694,Taylor Chien,Brock O'Hurn,Avery Pascual,Michael Vlamis,Horror,the resort,Brock O'Hurn Avery Pascual Michael Vlamis Taylor Chien Horror
695,Karl Holt,Karl Holt,Claire Cartwright,David Wayman,Horror Comedy,benny loves you,Karl Holt Claire Cartwright David Wayman Karl Holt Horror Comedy
696,Zack Snyder,Dave Bautista,Ella Purnell,Omari Hardwick,Action Crime Horror,army of the dead,Dave Bautista Ella Purnell Omari Hardwick Zack Snyder Action Crime Horror
697,Darren Lynn Bousman,Chris Rock,Max Minghella,Marisol Nichols,Drama Thriller Horror,spiral,Chris Rock Max Minghella Marisol Nichols Darren Lynn Bousman Drama Thriller Horror
698,"Mark S. Allen, Dante Yore",John Littlefield,Eric Roberts,Alyson Gorske,Horror Action,616 wilford lane,"John Littlefield Eric Roberts Alyson Gorske Mark S. Allen, Dante Yore Horror Action"
699,Glenn Miller,Vivica A. Fox,Eva Ceja,D. C. Douglas,Horror Action Comedy,aquarium of the dead,Vivica A. Fox Eva Ceja D. C. Douglas Glenn Miller Horror Action Comedy
700,John Krasinski,Emily Blunt,Cillian Murphy,Millicent Simmonds,Science Fiction Thriller Horror,a quiet place part ii,Emily Blunt Cillian Murphy Millicent Simmonds John Krasinski Science Fiction Thriller Horror
701,Michael Chaves,Patrick Wilson,Vera Farmiga,Ruairi O'Connor,Horror Mystery Thriller,the conjuring: the devil made me do it,Patrick Wilson Vera Farmiga Ruairi O'Connor Michael Chaves Horror Mystery Thriller
702,Tyler Savage,Christine Ko,Vincent van Horn,Michael Joplin,Thriller Horror,stalker,Christine Ko Vincent van Horn Michael Joplin Tyler Savage Thriller Horror
703,Josh Ruben,Sam Richardson,Milana Vayntrub,George Basil,Horror Comedy Fantasy,werewolves within,Sam Richardson Milana Vayntrub George Basil Josh Ruben Horror Comedy Fantasy
704,John Lee,Ilana Glazer,Justin Theroux,Sophia Bush,Horror Mystery Thriller,false positive,Ilana Glazer Justin Theroux Sophia Bush John Lee Horror Mystery Thriller
705,Everardo Gout,Ana de la Reguera,Tenoch Huerta,Josh Lucas,Horror Action Thriller,the forever purge,Ana de la Reguera Tenoch Huerta Josh Lucas Everardo Gout Horror Action Thriller
706,Leigh Janiak,Kiana Madeira,Olivia Scott Welch,Benjamin Flores Jr.,Mystery Horror,fear street part one: 1994,Kiana Madeira Olivia Scott Welch Benjamin Flores Jr. Leigh Janiak Mystery Horror
707,S.K. Dale,Megan Fox,Eoin Macken,Callan Mulvey,Horror Thriller,till death,Megan Fox Eoin Macken Callan Mulvey S.K. Dale Horror Thriller
708,Craig Moss,Mackenzie Moss,Sadie Stanley,Mackenzie Ziegler,Science Fiction Thriller Horror,let us in,Mackenzie Moss Sadie Stanley Mackenzie Ziegler Craig Moss Science Fiction Thriller Horror
709,Leigh Janiak,Sadie Sink,Emily Rudd,Ryan Simpkins,Mystery Horror,fear street part two: 1978,Sadie Sink Emily Rudd Ryan Simpkins Leigh Janiak Mystery Horror
710,Adam Robitel,Taylor Russell,Logan Miller,Indya Moore,Horror Thriller Mystery,escape room: tournament of champions,Taylor Russell Logan Miller Indya Moore Adam Robitel Horror Thriller Mystery
711,Leigh Janiak,Kiana Madeira,Ashley Zukerman,Gillian Jacobs,Mystery Horror,fear street part three: 1666,Kiana Madeira Ashley Zukerman Gillian Jacobs Leigh Janiak Mystery Horror
712,M. Night Shyamalan,Gael GarcÃ­a Bernal,Vicky Krieps,Rufus Sewell,Thriller Mystery Horror,old,Gael GarcÃ­a Bernal Vicky Krieps Rufus Sewell M. Night Shyamalan Thriller Mystery Horror
713,Pascual Sisto,Charlie Shotwell,Michael C. Hall,Jennifer Ehle,Drama Thriller Horror,john and the hole,Charlie Shotwell Michael C. Hall Jennifer Ehle Pascual Sisto Drama Thriller Horror
