,director_name,actor_1_name,actor_2_name,actor_3_name,genres,movie_title,comb
140,Donald Petrie,Matthew McConaughey,Adam Goldberg,Thomas Lennon,Comedy Romance,how to lose a guy in 10 days,Matthew McConaughey Adam Goldberg Thomas Lennon Donald Petrie Comedy Romance
141,Peyton Reed,Bradley Cooper,Zooey Deschanel,Danny Masterson,Comedy Romance,yes man,Bradley Cooper Zooey Deschanel Danny Masterson Peyton Reed Comedy Romance
142,Tom Dey,Bradley Cooper,Matthew McConaughey,Zooey Deschanel,Comedy Romance,failure to launch,Bradley Cooper Matthew McConaughey Zooey Deschanel Tom Dey Comedy Romance
143,Glenn Ficarra,Ryan Gosling,Emma Stone,Steve Carell,Comedy Drama Romance,"crazy, stupid, love.",Ryan Gosling Emma Stone Steve Carell Glenn Ficarra Comedy Drama Romance
144,Angela Robinson,Scoot McNairy,Thomas Lennon,Cheryl Hines,Adventure Comedy Family Fantasy Romance Sport,herbie fully loaded,Scoot McNairy Thomas Lennon Cheryl Hines Angela Robinson Adventure Comedy Family Fantasy Romance Sport
145,Jorge R. GutiÃÂ©rrez,Channing Tatum,Hector Elizondo,Ana de la Reguera,Adventure Animation Comedy Family Fantasy Romance,the book of life,Channing Tatum Hector Elizondo Ana de la Reguera Jorge R. GutiÃÂ©rrez Adventure Animation Comedy Family Fantasy Romance
146,Beeban Kidron,Colin Firth,Jim Broadbent,Celia Imrie,Comedy Drama Romance,bridget jones: the edge of reason,Colin Firth Jim Broadbent Celia Imrie Beeban Kidron Comedy Drama Romance
147,Carl Franklin,Denzel Washington,Sanaa Lathan,John Billingsley,Crime Drama Romance Thriller,out of time,Denzel Washington Sanaa Lathan John Billingsley Carl Franklin Crime Drama Romance Thriller
148,Garry Marshall,Amber Valletta,Felicity Huffman,Spencer Breslin,Comedy Drama Romance,raising helen,Amber Valletta Felicity Huffman Spencer Breslin Garry Marshall Comedy Drama Romance
149,Sam Raimi,J.K. Simmons,Kelly Preston,Carmine Giovinazzo,Drama Romance Sport,for love of the game,J.K. Simmons Kelly Preston Carmine Giovinazzo Sam Raimi Drama Romance Sport
150,Rob Reiner,Bruce Willis,Tim Matheson,Rita Wilson,Comedy Drama Romance,the story of us,Bruce Willis Tim Matheson Rita Wilson Rob Reiner Comedy Drama Romance
151,Roland JoffÃÂ©,Gary Oldman,Robert Duvall,Demi Moore,Drama Romance,the scarlet letter,Gary Oldman Robert Duvall Demi Moore Roland JoffÃÂ© Drama Romance
152,Richard LaGravenese,Alden Ehrenreich,Zoey Deutch,Pruitt Taylor Vince,Drama Fantasy Romance,beautiful creatures,Alden Ehrenreich Zoey Deutch Pruitt Taylor Vince Richard LaGravenese Drama Fantasy Romance
153,unknown,Tobias Menzies,Graham McTavish,Stephen Walters,Drama Romance Sci-Fi,outlanderÃÂ            ,Tobias Menzies Graham McTavish Stephen Walters unknown Drama Romance Sci-Fi
154,Joe Wright,Kelly Macdonald,Guro Nagelhus Schia,Matthew Macfadyen,Drama Romance,anna karenina,Kelly Macdonald Guro Nagelhus Schia Matthew Macfadyen Joe Wright Drama Romance
155,James Mangold,Hugh Jackman,Natasha Lyonne,Bradley Whitford,Comedy Fantasy Romance,kate & leopold,Hugh Jackman Natasha Lyonne Bradley Whitford James Mangold Comedy Fantasy Romance
156,Harold Ramis,Brendan Fraser,Frances O'Connor,Brian Doyle-Murray,Comedy Fantasy Romance,bedazzled,Brendan Fraser Frances O'Connor Brian Doyle-Murray Harold Ramis Comedy Fantasy Romance
157,Steven Soderbergh,Don Cheadle,Albert Brooks,Keith Hudson,Crime Drama Romance Thriller,out of sight,Don Cheadle Albert Brooks Keith Hudson Steven Soderbergh Crime Drama Romance Thriller
158,Deepa Mehta,Nandita Das,Gulshan Grover,Eric Peterson,Drama Romance War,earth,Nandita Das Gulshan Grover Eric Peterson Deepa Mehta Drama Romance War
159,Warren Beatty,Charlie Korsmo,Warren Beatty,Seymour Cassel,Action Comedy Crime Music Romance Thriller,dick tracy,Charlie Korsmo Warren Beatty Seymour Cassel Warren Beatty Action Comedy Crime Music Romance Thriller
160,John McTiernan,Mark Margolis,Faye Dunaway,Denis Leary,Crime Romance Thriller,the thomas crown affair,Mark Margolis Faye Dunaway Denis Leary John McTiernan Crime Romance Thriller
161,Stephen Frears,Julia Roberts,Bronagh Gallagher,George Cole,Drama Horror Romance Thriller,mary reilly,Julia Roberts Bronagh Gallagher George Cole Stephen Frears Drama Horror Romance Thriller
162,P.J. Hogan,Julia Roberts,Christopher Masterson,Rupert Everett,Comedy Romance,my best friend's wedding,Julia Roberts Christopher Masterson Rupert Everett P.J. Hogan Comedy Romance
163,Joe Roth,Julia Roberts,Rainn Wilson,Larry King,Comedy Romance,america's sweethearts,Julia Roberts Rainn Wilson Larry King Joe Roth Comedy Romance
164,Tom Shadyac,Maura Tierney,Swoosie Kurtz,Randall 'Tex' Cobb,Comedy Fantasy Romance,liar liar,Maura Tierney Swoosie Kurtz Randall 'Tex' Cobb Tom Shadyac Comedy Fantasy Romance
165,Donald Petrie,Candice Bergen,Wendy Raquel Robinson,Heather Burns,Action Comedy Crime Romance,miss congeniality,Candice Bergen Wendy Raquel Robinson Heather Burns Donald Petrie Action Comedy Crime Romance
166,Garry Marshall,Anne Hathaway,Raven-SymonÃÂ©,Hector Elizondo,Comedy Family Romance,the princess diaries 2: royal engagement,Anne Hathaway Raven-SymonÃÂ© Hector Elizondo Garry Marshall Comedy Family Romance
167,Robert Luketic,Adam Scott,Jane Fonda,Elaine Stritch,Comedy Romance,monster-in-law,Adam Scott Jane Fonda Elaine Stritch Robert Luketic Comedy Romance
168,David McNally,Adam Garcia,Tyra Banks,Izabella Miko,Comedy Drama Music Romance,coyote ugly,Adam Garcia Tyra Banks Izabella Miko David McNally Comedy Drama Music Romance
169,Richard Curtis,Colin Firth,Liam Neeson,Kris Marshall,Comedy Drama Romance,love actually,Colin Firth Liam Neeson Kris Marshall Richard Curtis Comedy Drama Romance
170,Luis Llosa,Sylvester Stallone,Rod Steiger,Emilio Estefan Jr.,Action Crime Drama Romance Thriller,the specialist,Sylvester Stallone Rod Steiger Emilio Estefan Jr. Luis Llosa Action Crime Drama Romance Thriller
171,Ron Shelton,Don Johnson,Cheech Marin,Rene Russo,Comedy Drama Romance Sport,tin cup,Don Johnson Cheech Marin Rene Russo Ron Shelton Comedy Drama Romance Sport
172,Jesse Dylan,Josh Hutcherson,Will Ferrell,Robert Duvall,Comedy Family Romance Sport,kicking & screaming,Josh Hutcherson Will Ferrell Robert Duvall Jesse Dylan Comedy Family Romance Sport
173,Joel Zwick,Dania Ramirez,Nick Zano,Alice Greczyn,Comedy Family Fantasy Romance,fat albert,Dania Ramirez Nick Zano Alice Greczyn Joel Zwick Comedy Family Fantasy Romance
174,Frank Coraci,Bella Thorne,Adam Sandler,Joel McHale,Comedy Romance,blended,Bella Thorne Adam Sandler Joel McHale Frank Coraci Comedy Romance
175,Sam Mendes,Leonardo DiCaprio,Kate Winslet,Joe Komara,Drama Romance,revolutionary road,Leonardo DiCaprio Kate Winslet Joe Komara Sam Mendes Drama Romance
176,Harold Ramis,John de Lancie,Brian Doyle-Murray,Obba BabatundÃÂ©,Comedy Romance Sci-Fi,multiplicity,John de Lancie Brian Doyle-Murray Obba BabatundÃÂ© Harold Ramis Comedy Romance Sci-Fi
177,Billy Bob Thornton,Matt Damon,Henry Thomas,Sam Shepard,Drama Romance Western,all the pretty horses,Matt Damon Henry Thomas Sam Shepard Billy Bob Thornton Drama Romance Western
178,Yimou Zhang,Li Gong,Ye Liu,Man Li,Drama Romance,curse of the golden flower,Li Gong Ye Liu Man Li Yimou Zhang Drama Romance
179,Mike Newell,Marcela Mar,Giovanna Mezzogiorno,Unax Ugalde,Drama Romance,love in the time of cholera,Marcela Mar Giovanna Mezzogiorno Unax Ugalde Mike Newell Drama Romance
180,Andy Tennant,Gerard Butler,Dorian Missick,Peter Greene,Action Comedy Romance,the bounty hunter,Gerard Butler Dorian Missick Peter Greene Andy Tennant Action Comedy Romance
181,Roger Kumble,Judith Chapman,Lillian Adams,Chelsea Bond,Comedy Romance,the sweetest thing,Judith Chapman Lillian Adams Chelsea Bond Roger Kumble Comedy Romance
182,Burr Steers,Augustus Prew,Charlie Tahan,Valerie Tian,Drama Fantasy Romance,charlie st. cloud,Augustus Prew Charlie Tahan Valerie Tian Burr Steers Drama Fantasy Romance
183,Roger Michell,Julia Roberts,Clarke Peters,Dylan Moran,Comedy Drama Romance,notting hill,Julia Roberts Clarke Peters Dylan Moran Roger Michell Comedy Drama Romance
184,John Hamburg,Philip Seymour Hoffman,Masi Oka,Debra Messing,Comedy Romance,along came polly,Philip Seymour Hoffman Masi Oka Debra Messing John Hamburg Comedy Romance
185,Reginald Hudlin,John Witherspoon,Eartha Kitt,Geoffrey Holder,Comedy Drama Romance,boomerang,John Witherspoon Eartha Kitt Geoffrey Holder Reginald Hudlin Comedy Drama Romance
186,Joseph L. Mankiewicz,Martin Landau,Richard Burton,Roddy McDowall,Biography Drama History Romance,cleopatra,Martin Landau Richard Burton Roddy McDowall Joseph L. Mankiewicz Biography Drama History Romance
187,Barbra Streisand,Jeff Bridges,Austin Pendleton,Mimi Rogers,Comedy Drama Romance,the mirror has two faces,Jeff Bridges Austin Pendleton Mimi Rogers Barbra Streisand Comedy Drama Romance
188,Julie Anne Robinson,Fisher Stevens,Debbie Reynolds,Patrick Fischler,Action Comedy Crime Romance Thriller,one for the money,Fisher Stevens Debbie Reynolds Patrick Fischler Julie Anne Robinson Action Comedy Crime Romance Thriller
189,Brian Helgeland,Heath Ledger,Rufus Sewell,BÃÂ©rÃÂ©nice Bejo,Action Adventure Romance,a knight's tale,Heath Ledger Rufus Sewell BÃÂ©rÃÂ©nice Bejo Brian Helgeland Action Adventure Romance
190,Anne Fletcher,Ryan Reynolds,Denis O'Hare,Craig T. Nelson,Comedy Drama Romance,the proposal,Ryan Reynolds Denis O'Hare Craig T. Nelson Anne Fletcher Comedy Drama Romance
191,Sam Taylor-Johnson,Jennifer Ehle,Luke Grimes,Callum Rennie,Drama Romance,fifty shades of grey,Jennifer Ehle Luke Grimes Callum Rennie Sam Taylor-Johnson Drama Romance
192,Ken Kwapis,Carmen Perez,Sabrina Revelle,Sachiko Ishida,Comedy Drama Romance,he's just not that into you,Carmen Perez Sabrina Revelle Sachiko Ishida Ken Kwapis Comedy Drama Romance
193,Francis Ford Coppola,Keanu Reeves,Anthony Hopkins,Gary Oldman,Fantasy Horror Romance,bram stoker's dracula,Keanu Reeves Anthony Hopkins Gary Oldman Francis Ford Coppola Fantasy Horror Romance
194,Nora Ephron,Meryl Streep,Mary Lynn Rajskub,Vanessa Ferlito,Biography Drama Romance,julie & julia,Meryl Streep Mary Lynn Rajskub Vanessa Ferlito Nora Ephron Biography Drama Romance
195,Michael Mann,Wes Studi,Terry Kinney,Eric Schweig,Action Adventure Drama Romance War,the last of the mohicans,Wes Studi Terry Kinney Eric Schweig Michael Mann Action Adventure Drama Romance War
196,John Hamburg,J.K. Simmons,Jon Favreau,Jane Curtin,Comedy Romance,"i love you, man",J.K. Simmons Jon Favreau Jane Curtin John Hamburg Comedy Romance
197,Bobby Farrelly,Jason Alexander,Bruce McGill,Susan Ward,Comedy Drama Fantasy Romance,shallow hal,Jason Alexander Bruce McGill Susan Ward Bobby Farrelly Comedy Drama Fantasy Romance
198,Gore Verbinski,J.K. Simmons,Brad Pitt,Julia Roberts,Adventure Comedy Crime Romance,the mexican,J.K. Simmons Brad Pitt Julia Roberts Gore Verbinski Adventure Comedy Crime Romance
199,Burr Steers,Matthew Perry,Hunter Parrish,Thomas Lennon,Comedy Drama Family Fantasy Romance,17 again,Matthew Perry Hunter Parrish Thomas Lennon Burr Steers Comedy Drama Family Fantasy Romance
200,Nick Cassavetes,Don Johnson,Kate Upton,David Thornton,Comedy Romance,the other woman,Don Johnson Kate Upton David Thornton Nick Cassavetes Comedy Romance
201,Peter Chelsom,Lisa Ann Walter,Nick Cannon,Omar Benson Miller,Comedy Drama Romance,shall we dance,Lisa Ann Walter Nick Cannon Omar Benson Miller Peter Chelsom Comedy Drama Romance
202,Kevin Reynolds,Henry Cavill,James Frain,Michael Wincott,Action Adventure Drama Romance Thriller,the count of monte cristo,Henry Cavill James Frain Michael Wincott Kevin Reynolds Action Adventure Drama Romance Thriller
203,Ivan Reitman,Brian Dennehy,Debra Winger,Roscoe Lee Browne,Comedy Crime Romance,legal eagles,Brian Dennehy Debra Winger Roscoe Lee Browne Ivan Reitman Comedy Crime Romance
204,Alejandro Agresti,Keanu Reeves,Dylan Walsh,Ebon Moss-Bachrach,Drama Fantasy Romance,the lake house,Keanu Reeves Dylan Walsh Ebon Moss-Bachrach Alejandro Agresti Drama Fantasy Romance
205,Paul Weiland,Busy Philipps,Beau Garrett,Kevin Sussman,Comedy Romance,made of honor,Busy Philipps Beau Garrett Kevin Sussman Paul Weiland Comedy Romance
206,John McTiernan,Lorraine Bracco,JosÃÂ© Wilker,Sean Connery,Adventure Drama Romance,medicine man,Lorraine Bracco JosÃÂ© Wilker Sean Connery John McTiernan Adventure Drama Romance
207,Joan Chen,J.K. Simmons,Sam Trammell,Elaine Stritch,Drama Romance,autumn in new york,J.K. Simmons Sam Trammell Elaine Stritch Joan Chen Drama Romance
208,Marc Lawrence,Brad Garrett,Scott Porter,Haley Bennett,Comedy Music Romance,music and lyrics,Brad Garrett Scott Porter Haley Bennett Marc Lawrence Comedy Music Romance
209,Kelly Makin,Jeanne Tripplehorn,Burt Young,Vincent Pastore,Comedy Crime Romance,mickey blue eyes,Jeanne Tripplehorn Burt Young Vincent Pastore Kelly Makin Comedy Crime Romance
210,Bobby Farrelly,Jimmy Fallon,KaDee Strickland,Ione Skye,Comedy Drama Romance Sport,fever pitch,Jimmy Fallon KaDee Strickland Ione Skye Bobby Farrelly Comedy Drama Romance Sport
211,Roger Michell,Noah Bean,Patti D'Arbanville,Vanessa Aspillaga,Comedy Drama Romance,morning glory,Noah Bean Patti D'Arbanville Vanessa Aspillaga Roger Michell Comedy Drama Romance
212,Chris Columbus,Rosario Dawson,David Fine,Jesse L. Martin,Drama Musical Romance,rent,Rosario Dawson David Fine Jesse L. Martin Chris Columbus Drama Musical Romance
213,Peter Hyams,Catherine Deneuve,Justin Chambers,Stephen Rea,Action Adventure Romance,the musketeer,Catherine Deneuve Justin Chambers Stephen Rea Peter Hyams Action Adventure Romance
214,Justin Chadwick,Natalie Portman,Scarlett Johansson,Benedict Cumberbatch,Biography Drama History Romance,the other boleyn girl,Natalie Portman Scarlett Johansson Benedict Cumberbatch Justin Chadwick Biography Drama History Romance
215,Pat O'Connor,Keanu Reeves,Charlize Theron,Frank Langella,Drama Romance,sweet november,Keanu Reeves Charlize Theron Frank Langella Pat O'Connor Drama Romance
216,Martin Scorsese,Robert De Niro,David Carradine,David Proval,Crime Drama Romance Thriller,mean streets,Robert De Niro David Carradine David Proval Martin Scorsese Crime Drama Romance Thriller
217,Irwin Winkler,Mira Sorvino,Nathan Lane,Steven Weber,Drama Romance,at first sight,Mira Sorvino Nathan Lane Steven Weber Irwin Winkler Drama Romance
218,Sofia Coppola,Kirsten Dunst,Shirley Henderson,Rip Torn,Biography Drama History Romance,marie antoinette,Kirsten Dunst Shirley Henderson Rip Torn Sofia Coppola Biography Drama History Romance
219,Stephen Herek,Angelina Jolie Pitt,Stockard Channing,James Gammon,Comedy Romance,life or something like it,Angelina Jolie Pitt Stockard Channing James Gammon Stephen Herek Comedy Romance
220,John Carpenter,Richard Epcar,Michael McKean,Patricia Heaton,Comedy Romance Sci-Fi Thriller,memoirs of an invisible man,Richard Epcar Michael McKean Patricia Heaton John Carpenter Comedy Romance Sci-Fi Thriller
221,Jean-Pierre Jeunet,Mathieu Kassovitz,Jamel Debbouze,Isabelle Nanty,Comedy Romance,amÃÂ©lie,Mathieu Kassovitz Jamel Debbouze Isabelle Nanty Jean-Pierre Jeunet Comedy Romance
222,Dennie Gordon,Mary-Kate Olsen,Bob Saget,Riley Smith,Comedy Crime Family Romance,new york minute,Mary-Kate Olsen Bob Saget Riley Smith Dennie Gordon Comedy Crime Family Romance
223,Charles Shyer,Omar Epps,Nia Long,Jane Krakowski,Comedy Drama Romance,alfie,Omar Epps Nia Long Jane Krakowski Charles Shyer Comedy Drama Romance
224,Ken Kwapis,Ted Danson,Tim Blake Nelson,Andrew Daly,Biography Drama Romance,big miracle,Ted Danson Tim Blake Nelson Andrew Daly Ken Kwapis Biography Drama Romance
225,Marc F. Adler,Eric Idle,Anne Bancroft,Kelly Ripa,Adventure Animation Comedy Fantasy Romance,delgo,Eric Idle Anne Bancroft Kelly Ripa Marc F. Adler Adventure Animation Comedy Fantasy Romance
226,Richard Shepard,James Brolin,Zan Marolt,Ljubomir Kerekes,Adventure Comedy Drama Romance Thriller War,the hunting party,James Brolin Zan Marolt Ljubomir Kerekes Richard Shepard Adventure Comedy Drama Romance Thriller War
227,Peter Ho-Sun Chan,Jet Li,Takeshi Kaneshiro,Andy Lau,Action Drama History Romance War,the warlords,Jet Li Takeshi Kaneshiro Andy Lau Peter Ho-Sun Chan Action Drama History Romance War
228,Bibo Bergeron,Adam Goldberg,Bob Balaban,FranÃÂ§ois Cluzet,Adventure Animation Comedy Fantasy Music Romance,a monster in paris,Adam Goldberg Bob Balaban FranÃÂ§ois Cluzet Bibo Bergeron Adventure Animation Comedy Fantasy Music Romance
229,Robert Schwentke,Arliss Howard,Brooklynn Proulx,Michelle Nolden,Drama Fantasy Romance Sci-Fi,the time traveler's wife,Arliss Howard Brooklynn Proulx Michelle Nolden Robert Schwentke Drama Fantasy Romance Sci-Fi
230,Michael Lehmann,Colin Ferguson,Stephen Collins,Tom Everett Scott,Comedy Romance,because i said so,Colin Ferguson Stephen Collins Tom Everett Scott Michael Lehmann Comedy Romance
231,Charles S. Dutton,Omar Epps,Charles S. Dutton,Tim Daly,Biography Drama Romance Sport,against the ropes,Omar Epps Charles S. Dutton Tim Daly Charles S. Dutton Biography Drama Romance Sport
232,Andy Tennant,Ethan Embry,Mary Lynn Rajskub,Courtney Gains,Comedy Romance,sweet home alabama,Ethan Embry Mary Lynn Rajskub Courtney Gains Andy Tennant Comedy Romance
233,Robert Luketic,Gerard Butler,John Michael Higgins,Eric Winter,Comedy Romance,the ugly truth,Gerard Butler John Michael Higgins Eric Winter Robert Luketic Comedy Romance
234,Francis Lawrence,Robert Pattinson,Christoph Waltz,James Frain,Drama Romance,water for elephants,Robert Pattinson Christoph Waltz James Frain Francis Lawrence Drama Romance
235,David Mirkin,Sarah Silverman,Anne Bancroft,Jeffrey Jones,Comedy Crime Romance,heartbreakers,Sarah Silverman Anne Bancroft Jeffrey Jones David Mirkin Comedy Crime Romance
236,Luis Mandoki,Sonia Braga,Shirley Knight,Kari Matchett,Drama Romance,angel eyes,Sonia Braga Shirley Knight Kari Matchett Luis Mandoki Drama Romance
237,David Leland,Hayden Christensen,Ryan Cartwright,David Walliams,Adventure Comedy History Romance,virgin territory,Hayden Christensen Ryan Cartwright David Walliams David Leland Adventure Comedy History Romance
238,Kirk Jones,Anna Kendrick,Dennis Quaid,Thomas Lennon,Comedy Drama Romance,what to expect when you're expecting,Anna Kendrick Dennis Quaid Thomas Lennon Kirk Jones Comedy Drama Romance
239,Christian Ditter,Alison Brie,Damon Wayans Jr.,Nicholas Braun,Comedy Romance,how to be single,Alison Brie Damon Wayans Jr. Nicholas Braun Christian Ditter Comedy Romance
240,John Frankenheimer,Charlize Theron,James Frain,Clarence Williams III,Action Adventure Crime Drama Family Fantasy Romance Thriller,reindeer games,Charlize Theron James Frain Clarence Williams III John Frankenheimer Action Adventure Crime Drama Family Fantasy Romance Thriller
241,Scott Hicks,Rick Yune,Reeve Carney,Daniel von Bargen,Drama Mystery Romance Thriller,snow falling on cedars,Rick Yune Reeve Carney Daniel von Bargen Scott Hicks Drama Mystery Romance Thriller
